owner_scope,period_type,year,quarter,period_label,period_start_date,period_end_date,cutoff_date,sku,denominacion,pick_lines,pick_qty,n_orders,n_days_active,last_pick_date,share_pct,cumulative_pct,abc_class,rank_in_period,mean_weekly_pick_lines,std_weekly_pick_lines,cv_weekly,n_weeks_observed,xyz_class,abc_xyz_class
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,015186,LATA REFEEL TROPICAL 33CL,2,960.0,2,2,2026-01-29,0.0010526315789473684,0.7631578947368408,A,103,0.2,0.4000000000000001,2.0000000000000004,2,LOW_HISTORY,ALOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,012018,CERVEZA 33CL ALHAMBRA ESPECIAL PACK4UD (,2,888.0,2,2,2026-02-25,0.0010526315789473684,0.7642105263157882,A,104,0.2,0.4000000000000001,2.0000000000000004,2,LOW_HISTORY,ALOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,019002,PROTOTIPO 131135 33CL 3-3-10 CHAPA DORAD,2,864.0,2,1,2026-01-26,0.0010526315789473684,0.7652631578947356,A,105,0.2,0.6000000000000001,3.0000000000000004,1,LOW_HISTORY,ALOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,086090,SERVILLETA CUADRADA BEIGE 100% RECYCLED,2,802.0,2,1,2026-02-27,0.0010526315789473684,0.7663157894736831,A,106,0.2,0.6000000000000001,3.0000000000000004,1,LOW_HISTORY,ALOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,012065,CERVEZA 33CL SAN MIGUEL SELECTA 2023,2,528.0,2,2,2026-02-25,0.0010526315789473684,0.7673684210526305,A,107,0.2,0.4000000000000001,2.0000000000000004,2,LOW_HISTORY,ALOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,011105,CERVEZA 33CL MAHOU ROSE (5347),2,288.0,2,2,2026-01-23,0.0010526315789473684,0.7684210526315779,A,108,0.2,0.6000000000000001,3.0000000000000004,1,LOW_HISTORY,ALOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,071173,VASO CRISTAL PARA CAÑA BRUTUS 25CL,2,216.0,2,2,2026-02-17,0.0010526315789473684,0.7694736842105253,A,109,0.2,0.4,2.0,2,LOW_HISTORY,ALOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,011024,CERVEZA 33CL MAHOU RADLER (3116),2,168.0,2,1,2026-01-22,0.0010526315789473684,0.7705263157894727,A,110,0.2,0.6000000000000001,3.0000000000000004,1,LOW_HISTORY,ALOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,071174,VASO CRISTAL PINTA BRUTUS 25CL (CAJA 6 U,2,144.0,2,2,2026-02-03,0.0010526315789473684,0.7715789473684201,A,111,0.2,0.6000000000000001,3.0000000000000004,1,LOW_HISTORY,ALOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,062065,COPA SAN MIGUEL NUEVA ERA NUEVAS 30CL (1,2,121.08,1,1,2026-01-30,0.0010526315789473684,0.7726315789473676,A,112,0.2,0.6000000000000001,3.0000000000000004,1,LOW_HISTORY,ALOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,013086,CERVEZA 33CL BRUTUS LAGER IMAGEN 2023,2,108.0,2,2,2026-02-12,0.0010526315789473684,0.773684210526315,A,113,0.2,0.4000000000000001,2.0000000000000004,2,LOW_HISTORY,ALOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,071169,VASO SIDRA 50CL MARIANO LOS CACHIS,2,96.0,2,2,2026-01-30,0.0010526315789473684,0.7747368421052624,A,114,0.2,0.4000000000000001,2.0000000000000004,2,LOW_HISTORY,ALOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,071170,VASO SIDRA 50CL MONTXO LOS CACHIS,2,96.0,2,2,2026-01-30,0.0010526315789473684,0.7757894736842098,A,115,0.2,0.4000000000000001,2.0000000000000004,2,LOW_HISTORY,ALOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,071171,VASO CRISTAL 50CL MARIA SANGRIA LOS CAC,2,96.0,2,2,2026-01-30,0.0010526315789473684,0.7768421052631572,A,116,0.2,0.4000000000000001,2.0000000000000004,2,LOW_HISTORY,ALOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,013088,CERVEZA 33CLFOUNDERS KBS,2,96.0,1,1,2026-01-22,0.0010526315789473684,0.7778947368421046,A,117,0.2,0.6000000000000001,3.0000000000000004,1,LOW_HISTORY,ALOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,061052,COPA MAHOU RESERVA 42CL,2,69.0,2,1,2026-01-19,0.0010526315789473684,0.778947368421052,A,118,0.2,0.6000000000000001,3.0000000000000004,1,LOW_HISTORY,ALOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,011013,CERVEZA 33CL MAHOU BARRICA ORIGINAL,2,48.0,2,2,2026-02-19,0.0010526315789473684,0.7799999999999995,A,119,0.2,0.4000000000000001,2.0000000000000004,2,LOW_HISTORY,ALOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,018078,AGUA CRISTAL 75CL SOLAN AZUL CAJA 12UND,2,48.0,2,2,2026-02-24,0.0010526315789473684,0.7810526315789469,A,120,0.2,0.4000000000000001,2.0000000000000004,2,LOW_HISTORY,ALOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,019059,BENDITO VERMUT ROJO 75CL,2,47.0,2,2,2026-02-25,0.0010526315789473684,0.7821052631578943,A,121,0.2,0.4000000000000001,2.0000000000000004,2,LOW_HISTORY,ALOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,102641,CAMISETA BLANCA LOGO MAHOU2025 TALLA M,2,47.0,2,2,2026-02-25,0.0010526315789473684,0.7831578947368417,A,122,0.2,0.4,2.0,2,LOW_HISTORY,ALOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,203085,CATENARIA NEGRAN SIN LOGO JARDIN ALH,2,25.0,1,1,2026-01-29,0.0010526315789473684,0.7842105263157891,A,123,0.2,0.6000000000000001,3.0000000000000004,1,LOW_HISTORY,ALOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,032004,TABURETE METAL ALTO NEGRO,2,20.0,2,1,2026-03-02,0.0010526315789473684,0.7852631578947366,A,124,0.2,0.6000000000000001,3.0000000000000004,1,LOW_HISTORY,ALOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,016056,BARRIL 30L LA SALVE LAGER,2,20.0,1,1,2026-01-23,0.0010526315789473684,0.786315789473684,A,125,0.2,0.6000000000000001,3.0000000000000004,1,LOW_HISTORY,ALOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,031149,SILLA TEXTILENE NEGRA BRUTUS,2,20.0,1,1,2026-02-19,0.0010526315789473684,0.7873684210526314,A,126,0.2,0.6000000000000001,3.0000000000000004,1,LOW_HISTORY,ALOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,032137,TABURETE CUADRADO MADERA MAHOU 2025 30X3,2,20.0,1,1,2026-01-22,0.0010526315789473684,0.7884210526315788,A,127,0.2,0.6000000000000001,3.0000000000000004,1,LOW_HISTORY,ALOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,072129,VASO CARTON 33CL LA RIVIERA MAHOU RECICL,2,18.0,1,1,2026-02-10,0.0010526315789473684,0.7894736842105262,A,128,0.2,0.6000000000000001,3.0000000000000004,1,LOW_HISTORY,ALOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,133218,ESTUCHE/CAJA VERDE ALHAMBRA MOD. RRII Y,2,17.0,2,2,2026-02-19,0.0010526315789473684,0.7905263157894736,A,129,0.2,0.4000000000000001,2.0000000000000004,2,LOW_HISTORY,ALOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,124261,ESTUCHE MAD COOL 2024 (CONTIENE 3 CERVEZ,2,16.0,1,1,2026-02-18,0.0010526315789473684,0.791578947368421,A,130,0.2,0.6000000000000001,3.0000000000000004,1,LOW_HISTORY,ALOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,087037,PAPELERA SOSTENIBILIDAD SOLAN,2,15.0,1,1,2026-03-02,0.0010526315789473684,0.7926315789473685,A,131,0.2,0.6000000000000001,3.0000000000000004,1,LOW_HISTORY,ALOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,084049,CUBITERA RECTANGULAR TRANSPARENTE LOGO M,2,11.0,2,2,2026-01-27,0.0010526315789473684,0.7936842105263159,A,132,0.2,0.4000000000000001,2.0000000000000004,2,LOW_HISTORY,ALOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,102747,POLO MANGA LARGA BVMPRS BRAND S BLANCO,2,11.0,2,2,2026-02-16,0.0010526315789473684,0.7947368421052633,A,133,0.2,0.4000000000000001,2.0000000000000004,2,LOW_HISTORY,ALOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,102748,POLO MANGA LARGA BVMPRS BRAND M BLANCO,2,11.0,2,2,2026-02-16,0.0010526315789473684,0.7957894736842107,A,134,0.2,0.4000000000000001,2.0000000000000004,2,LOW_HISTORY,ALOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,102750,CAMISETA VERDE MANGA CORTA SKISEASON TAL,2,11.0,2,2,2026-02-16,0.0010526315789473684,0.7968421052631581,A,135,0.2,0.4000000000000001,2.0000000000000004,2,LOW_HISTORY,ALOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,102749,CAMISETA VERDE MANGA CORTA SKISEASON TAL,2,9.0,2,2,2026-02-16,0.0010526315789473684,0.7978947368421055,A,136,0.2,0.4000000000000001,2.0000000000000004,2,LOW_HISTORY,ALOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,016008,BARRIL 30L MAHOU IPA (3520),2,8.0,2,2,2026-02-16,0.0010526315789473684,0.798947368421053,A,137,0.2,0.4,2.0,2,LOW_HISTORY,ALOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,018008,AGUA 1L ROSA CRISTAL REFLEJO DE UN COMP,2,8.0,2,2,2026-02-10,0.0010526315789473684,0.8000000000000004,A,138,0.2,0.4000000000000001,2.0000000000000004,2,LOW_HISTORY,ALOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,031059,SILLA HILO NEGRO GANS/JARDIN ALHAMBRA,2,8.0,1,1,2026-01-21,0.0010526315789473684,0.8010526315789478,B,139,0.2,0.6000000000000001,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,031098,SILLA RATTAN/METAL 65X54CM CORONA,2,8.0,1,1,2026-01-21,0.0010526315789473684,0.8021052631578952,B,140,0.2,0.6000000000000001,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,103354,CAMISETA VERDE MANGA CORTA SKISEASON TAL,2,5.0,2,2,2026-02-16,0.0010526315789473684,0.8031578947368426,B,141,0.2,0.4000000000000001,2.0000000000000004,2,LOW_HISTORY,BLOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,022209,MESA ALTA CUADRADA MADERA MAHOU PKLM,2,5.0,1,1,2026-01-22,0.0010526315789473684,0.80421052631579,B,142,0.2,0.6000000000000001,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,022212,MESA ALTA CUADRADA BRUTUS NEGRA CON BASE,2,5.0,1,1,2026-02-19,0.0010526315789473684,0.8052631578947375,B,143,0.2,0.6000000000000001,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,032012,TABURETE ALTO ROJO,2,4.0,2,2,2026-03-03,0.0010526315789473684,0.8063157894736849,B,144,0.2,0.4,2.0,2,LOW_HISTORY,BLOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,032105,TABURETE MAHOU DESDE 1890 NUEVOS,2,4.0,2,2,2026-01-23,0.0010526315789473684,0.8073684210526323,B,145,0.2,0.6000000000000001,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,091150,BARRA MADERA DE PINO JARDIN ALHAMBRA,2,4.0,2,2,2026-01-26,0.0010526315789473684,0.8084210526315797,B,146,0.2,0.4000000000000001,2.0000000000000004,2,LOW_HISTORY,BLOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,091183,BARRA ESQUINERA CURVA AZULEJOS JARDIN AL,2,4.0,2,2,2026-03-03,0.0010526315789473684,0.8094736842105271,B,147,0.2,0.4,2.0,2,LOW_HISTORY,BLOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,107711,FORRO POLAR BEIGE BVMPR BRAND TALLA S,2,4.0,2,1,2026-02-06,0.0010526315789473684,0.8105263157894745,B,148,0.2,0.6000000000000001,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,145010,SEMICIRCULAR REJILLA CON LED (COMPLICES,2,4.0,2,1,2026-01-13,0.0010526315789473684,0.811578947368422,B,149,0.2,0.6000000000000001,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,022159,MESA ALTA NEGRA EL PATIO 2022,2,4.0,1,1,2026-03-02,0.0010526315789473684,0.8126315789473694,B,150,0.2,0.6000000000000001,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,031095,SILLA RATTAN/METAL 74X55CM CORONA,2,4.0,1,1,2026-01-21,0.0010526315789473684,0.8136842105263168,B,151,0.2,0.6000000000000001,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,034044,SOFÁ DE PALE C/COJÍN BLANCO 2 PLAZAS,2,4.0,1,1,2026-01-21,0.0010526315789473684,0.8147368421052642,B,152,0.2,0.6000000000000001,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,016065,BARRIL SANGRIA SARANGO 30L,2,3.0,2,2,2026-01-22,0.0010526315789473684,0.8157894736842116,B,153,0.2,0.6000000000000001,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,034042,SOFÁ 3 PZS MADERA Y COJÍN BLANCO,2,3.0,1,1,2026-01-21,0.0010526315789473684,0.816842105263159,B,154,0.2,0.6000000000000001,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,129047,ROLLO BOLSA BASURA NEGRA,2,3.0,1,1,2026-02-27,0.0010526315789473684,0.8178947368421065,B,155,0.2,0.6000000000000001,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,051104,LUMINOSO BOMBILLAS ROJO LOGO M MAHOU,2,2.0,2,2,2026-01-23,0.0010526315789473684,0.8189473684210539,B,156,0.2,0.6000000000000001,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,051335,LUMINOSO LED CAJÓN RECTANGULAR BRUTUS,2,2.0,2,2,2026-02-24,0.0010526315789473684,0.8200000000000013,B,157,0.2,0.4000000000000001,2.0000000000000004,2,LOW_HISTORY,BLOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,051373,LUMINOSO MAHOU BLANCO LOGO 2024 (SIN TRA,2,2.0,2,2,2026-03-02,0.0010526315789473684,0.8210526315789487,B,158,0.2,0.4000000000000001,2.0000000000000004,2,LOW_HISTORY,BLOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,091222,TRASERA MADERA ALHAMBRA LOGO CELOSIA,2,2.0,2,2,2026-01-26,0.0010526315789473684,0.8221052631578961,B,159,0.2,0.4000000000000001,2.0000000000000004,2,LOW_HISTORY,BLOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,091273,BARRA ROJA MAHOU 2025 120CM LARGO,2,2.0,2,2,2026-01-25,0.0010526315789473684,0.8231578947368435,B,160,0.2,0.6000000000000001,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,126124,POSAVASO CUADRADO GRIS LOGO MAHOU RESERV,2,2.0,2,2,2026-01-23,0.0010526315789473684,0.824210526315791,B,161,0.2,0.4000000000000001,2.0000000000000004,2,LOW_HISTORY,BLOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,174152,TOTEM METAL ROJO LUMINOSO MAHOU 2025,2,2.0,2,2,2026-01-27,0.0010526315789473684,0.8252631578947384,B,162,0.2,0.4000000000000001,2.0000000000000004,2,LOW_HISTORY,BLOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,043040,CARRO/EXPOSITOR SOLAN DE CABRAS,2,2.0,1,1,2026-03-05,0.0010526315789473684,0.8263157894736858,B,163,0.2,0.6000000000000001,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,043068,CARRO PARA BOTELLERO TU TIENES SED DE AG,2,2.0,1,1,2026-01-22,0.0010526315789473684,0.8273684210526332,B,164,0.2,0.6000000000000001,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,186025,ETIQUETA DELANTERA 33CL 5ESTRELLA MAHOU,1,951.0,1,1,2026-02-18,0.0005263157894736842,0.8278947368421069,B,165,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,121013,CHAPA ALFILER  ZAPATILLAS VIBRA   MAHOU,1,558.0,1,1,2026-02-18,0.0005263157894736842,0.8284210526315806,B,166,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,125128,FLYERS MAHOU RESERVA,1,550.0,1,1,2026-03-04,0.0005263157894736842,0.8289473684210543,B,167,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,133208,LLAVERO 2D JUEGO DEL CALAMAR MAHOU,1,434.0,1,1,2026-02-17,0.0005263157894736842,0.829473684210528,B,168,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,061053,COPA 42CL PLAZA MAHOU (VINTIA SUMILLER),1,408.0,1,1,2026-02-26,0.0005263157894736842,0.8300000000000017,B,169,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,013005,"CERVEZA 35,5CL FOUNDERS DIRTY BASTARD",1,360.0,1,1,2026-02-25,0.0005263157894736842,0.8305263157894754,B,170,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,013038,CERVEZA ALL DAY IPA FOUNDERS SESSION ALE,1,360.0,1,1,2026-02-25,0.0005263157894736842,0.8310526315789492,B,171,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,132007,PELOTA  GOLF SOLAN,1,324.0,1,1,2026-03-02,0.0005263157894736842,0.8315789473684229,B,172,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,112054,CHAQUETILLA DE CHEF ESTRELLA MICHELIN 20,1,265.0,1,1,2026-01-22,0.0005263157894736842,0.8321052631578966,B,173,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,012082,CERVEZA ALHAMBRA VERDE RESERVA 1925 33CL,1,264.0,1,1,2026-01-23,0.0005263157894736842,0.8326315789473703,B,174,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,013014,CERVEZA 33CL BUDWEISER (3804),1,240.0,1,1,2026-01-22,0.0005263157894736842,0.833157894736844,B,175,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,013094,CERVEZA CORONA 33CL PACK 24,1,240.0,1,1,2026-01-22,0.0005263157894736842,0.8336842105263177,B,176,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,014038,"SAN MIGUEL 0,0 TOSTADA 25 CL",1,240.0,1,1,2026-02-25,0.0005263157894736842,0.8342105263157914,B,177,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,015003,LATA 33CL RADLER 5 ESTRELLAS  MAHOU,1,240.0,1,1,2026-02-25,0.0005263157894736842,0.8347368421052651,B,178,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,075031,VASO CARTÓN SAN MIGUEL VERDE RECICLABLE,1,225.0,1,1,2026-02-03,0.0005263157894736842,0.8352631578947388,B,179,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,186024,ETIQUETA CUELLO 33CL 5 ESTRELLAS MAHOU,1,215.0,1,1,2026-02-18,0.0005263157894736842,0.8357894736842125,B,180,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,121001,CHAPA ROJA LOGO M  MAHOU,1,210.0,1,1,2026-02-18,0.0005263157894736842,0.8363157894736862,B,181,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,071120,VASO CRISTAL 45CL GAS SOLAN TRADE,1,204.0,1,1,2026-01-30,0.0005263157894736842,0.8368421052631599,B,182,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,072121,VASO PLASTICO CACHIS MARIA SANGRIA (CAJA,1,200.0,1,1,2026-01-29,0.0005263157894736842,0.8373684210526336,B,183,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,072122,VASO PLASTICO 30cl CACHIS MONTXO CALIMOT,1,200.0,1,1,2026-01-29,0.0005263157894736842,0.8378947368421074,B,184,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,072126,VASO PLASTICO 30cl CACHIS MARIANO TINTO,1,200.0,1,1,2026-01-29,0.0005263157894736842,0.8384210526315811,B,185,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,083044,REMOVEDOR COCKTAIL SOLAN DE CABRAS,1,200.0,1,1,2026-01-19,0.0005263157894736842,0.8389473684210548,B,186,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,011136,MAHOU 5 ESTRELLAS EDICION LAS FALLAS 202,1,168.0,1,1,2026-02-05,0.0005263157894736842,0.8394736842105285,B,187,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,065071,COPA LA SALVE 2022 33CL,1,150.0,1,1,2026-01-30,0.0005263157894736842,0.8400000000000022,B,188,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,071118,VASO 33CL KING OF BEERS BUDWEISER,1,150.0,1,1,2026-01-30,0.0005263157894736842,0.8405263157894759,B,189,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
GLOBAL,ytd,2026,,2026-YTD,2026-01-01,2026-03-05,2026-03-05,124089,KIT BARRICA 2020,1,144.0,1,1,2026-02-18,0.0005263157894736842,0.8410526315789496,B,190,0.1,0.30000000000000004,3.0000000000000004,1,LOW_HISTORY,BLOW_HISTORY
