sku,prev_abc_class,prev_rank,curr_abc_class,curr_rank,period_type,prev_period,curr_period,class_change,rank_delta,movement_direction
032088,A,40,A,85,quarterly,2022-Q1,2022-Q2,A->A,-45,stable
143048,A,79,A,131,quarterly,2022-Q1,2022-Q2,A->A,-52,stable
012025,A,30,A,92,quarterly,2022-Q1,2022-Q2,A->A,-62,stable
022018,A,270,A,340,quarterly,2022-Q1,2022-Q2,A->A,-70,stable
203025,A,120,A,192,quarterly,2022-Q1,2022-Q2,A->A,-72,stable
141067,A,260,A,332,quarterly,2022-Q1,2022-Q2,A->A,-72,stable
103101,A,125,A,202,quarterly,2022-Q1,2022-Q2,A->A,-77,stable
129059,A,111,A,189,quarterly,2022-Q1,2022-Q2,A->A,-78,stable
016008,A,289,A,367,quarterly,2022-Q1,2022-Q2,A->A,-78,stable
112002,A,167,A,248,quarterly,2022-Q1,2022-Q2,A->A,-81,stable
032075,A,73,A,155,quarterly,2022-Q1,2022-Q2,A->A,-82,stable
143019,A,81,A,163,quarterly,2022-Q1,2022-Q2,A->A,-82,stable
091000,A,317,A,400,quarterly,2022-Q1,2022-Q2,A->A,-83,stable
091045,A,56,A,141,quarterly,2022-Q1,2022-Q2,A->A,-85,stable
142008,A,104,A,190,quarterly,2022-Q1,2022-Q2,A->A,-86,stable
101001,A,176,A,262,quarterly,2022-Q1,2022-Q2,A->A,-86,stable
071044,A,57,A,145,quarterly,2022-Q1,2022-Q2,A->A,-88,stable
093034,A,175,A,265,quarterly,2022-Q1,2022-Q2,A->A,-90,stable
034044,A,177,A,268,quarterly,2022-Q1,2022-Q2,A->A,-91,stable
018078,A,208,A,300,quarterly,2022-Q1,2022-Q2,A->A,-92,stable
129058,A,145,A,238,quarterly,2022-Q1,2022-Q2,A->A,-93,stable
133079,A,324,A,419,quarterly,2022-Q1,2022-Q2,A->A,-95,stable
091043,A,318,A,416,quarterly,2022-Q1,2022-Q2,A->A,-98,stable
051086,A,41,A,140,quarterly,2022-Q1,2022-Q2,A->A,-99,stable
014000,A,205,A,304,quarterly,2022-Q1,2022-Q2,A->A,-99,stable
172088,A,296,A,401,quarterly,2022-Q1,2022-Q2,A->A,-105,stable
022045,A,303,A,409,quarterly,2022-Q1,2022-Q2,A->A,-106,stable
146043,A,60,A,181,quarterly,2022-Q1,2022-Q2,A->A,-121,stable
146042,B,571,B,692,quarterly,2022-Q1,2022-Q2,B->B,-121,stable
102504,A,229,A,352,quarterly,2022-Q1,2022-Q2,A->A,-123,stable
011006,A,39,A,186,quarterly,2022-Q1,2022-Q2,A->A,-147,stable
013013,A,28,A,176,quarterly,2022-Q1,2022-Q2,A->A,-148,stable
043017,A,135,A,284,quarterly,2022-Q1,2022-Q2,A->A,-149,stable
051003,A,136,A,286,quarterly,2022-Q1,2022-Q2,A->A,-150,stable
062034,A,152,A,303,quarterly,2022-Q1,2022-Q2,A->A,-151,stable
084004,A,107,A,261,quarterly,2022-Q1,2022-Q2,A->A,-154,stable
122002,B,523,B,681,quarterly,2022-Q1,2022-Q2,B->B,-158,stable
167005,A,127,A,290,quarterly,2022-Q1,2022-Q2,A->A,-163,stable
022098,A,83,A,260,quarterly,2022-Q1,2022-Q2,A->A,-177,stable
206000,A,62,A,257,quarterly,2022-Q1,2022-Q2,A->A,-195,stable
061010,A,247,A,447,quarterly,2022-Q1,2022-Q2,A->A,-200,stable
86P,B,724,B,924,quarterly,2022-Q1,2022-Q2,B->B,-200,stable
042014,B,687,B,893,quarterly,2022-Q1,2022-Q2,B->B,-206,stable
022041,B,701,B,913,quarterly,2022-Q1,2022-Q2,B->B,-212,stable
202000,A,44,A,259,quarterly,2022-Q1,2022-Q2,A->A,-215,stable
111037,A,147,A,364,quarterly,2022-Q1,2022-Q2,A->A,-217,stable
131110,A,246,A,469,quarterly,2022-Q1,2022-Q2,A->A,-223,stable
012006,A,251,A,474,quarterly,2022-Q1,2022-Q2,A->A,-223,stable
071074,A,222,A,449,quarterly,2022-Q1,2022-Q2,A->A,-227,stable
133081,A,223,A,459,quarterly,2022-Q1,2022-Q2,A->A,-236,stable
031043,B,593,B,831,quarterly,2022-Q1,2022-Q2,B->B,-238,stable
103133,B,632,B,871,quarterly,2022-Q1,2022-Q2,B->B,-239,stable
014011,B,437,B,680,quarterly,2022-Q1,2022-Q2,B->B,-243,stable
032019,A,115,A,362,quarterly,2022-Q1,2022-Q2,A->A,-247,stable
162030,A,92,A,345,quarterly,2022-Q1,2022-Q2,A->A,-253,stable
166032,A,93,A,346,quarterly,2022-Q1,2022-Q2,A->A,-253,stable
022031,A,128,A,381,quarterly,2022-Q1,2022-Q2,A->A,-253,stable
102207,B,628,B,887,quarterly,2022-Q1,2022-Q2,B->B,-259,stable
091090,A,141,A,403,quarterly,2022-Q1,2022-Q2,A->A,-262,stable
043045,B,777,B,1040,quarterly,2022-Q1,2022-Q2,B->B,-263,stable
131054,B,570,B,835,quarterly,2022-Q1,2022-Q2,B->B,-265,stable
052006,B,592,B,859,quarterly,2022-Q1,2022-Q2,B->B,-267,stable
021033,B,700,B,975,quarterly,2022-Q1,2022-Q2,B->B,-275,stable
032078,B,666,B,944,quarterly,2022-Q1,2022-Q2,B->B,-278,stable
181033,B,721,B,1000,quarterly,2022-Q1,2022-Q2,B->B,-279,stable
126003,A,66,A,359,quarterly,2022-Q1,2022-Q2,A->A,-293,stable
144052,B,335,B,637,quarterly,2022-Q1,2022-Q2,B->B,-302,stable
144053,B,336,B,638,quarterly,2022-Q1,2022-Q2,B->B,-302,stable
144054,B,337,B,639,quarterly,2022-Q1,2022-Q2,B->B,-302,stable
142007,A,182,A,485,quarterly,2022-Q1,2022-Q2,A->A,-303,stable
042034,B,639,B,947,quarterly,2022-Q1,2022-Q2,B->B,-308,stable
086103,B,580,B,896,quarterly,2022-Q1,2022-Q2,B->B,-316,stable
144008,B,740,B,1056,quarterly,2022-Q1,2022-Q2,B->B,-316,stable
042068,B,775,B,1094,quarterly,2022-Q1,2022-Q2,B->B,-319,stable
041042,B,769,B,1091,quarterly,2022-Q1,2022-Q2,B->B,-322,stable
109046,C,801,C,1127,quarterly,2022-Q1,2022-Q2,C->C,-326,stable
124102,A,113,A,445,quarterly,2022-Q1,2022-Q2,A->A,-332,stable
124024,A,27,A,365,quarterly,2022-Q1,2022-Q2,A->A,-338,stable
142005,C,804,C,1144,quarterly,2022-Q1,2022-Q2,C->C,-340,stable
032023,B,613,B,959,quarterly,2022-Q1,2022-Q2,B->B,-346,stable
043040,A,46,A,406,quarterly,2022-Q1,2022-Q2,A->A,-360,stable
021013,C,830,C,1196,quarterly,2022-Q1,2022-Q2,C->C,-366,stable
051154,C,864,C,1237,quarterly,2022-Q1,2022-Q2,C->C,-373,stable
124101,A,71,A,446,quarterly,2022-Q1,2022-Q2,A->A,-375,stable
043016,C,850,C,1225,quarterly,2022-Q1,2022-Q2,C->C,-375,stable
033036,C,836,C,1214,quarterly,2022-Q1,2022-Q2,C->C,-378,stable
034016,C,839,C,1217,quarterly,2022-Q1,2022-Q2,C->C,-378,stable
036020,C,841,C,1219,quarterly,2022-Q1,2022-Q2,C->C,-378,stable
051079,C,856,C,1234,quarterly,2022-Q1,2022-Q2,C->C,-378,stable
083044,A,48,A,427,quarterly,2022-Q1,2022-Q2,A->A,-379,stable
051029,C,853,C,1232,quarterly,2022-Q1,2022-Q2,C->C,-379,stable
087019,C,875,C,1254,quarterly,2022-Q1,2022-Q2,C->C,-379,stable
091027,C,877,C,1258,quarterly,2022-Q1,2022-Q2,C->C,-381,stable
091097,C,879,C,1261,quarterly,2022-Q1,2022-Q2,C->C,-382,stable
062016,A,87,A,470,quarterly,2022-Q1,2022-Q2,A->A,-383,stable
042065,B,573,B,961,quarterly,2022-Q1,2022-Q2,B->B,-388,stable
094008,C,887,C,1285,quarterly,2022-Q1,2022-Q2,C->C,-398,stable
094017,C,888,C,1286,quarterly,2022-Q1,2022-Q2,C->C,-398,stable
143049,B,585,B,991,quarterly,2022-Q1,2022-Q2,B->B,-406,stable
018419,A,52,A,461,quarterly,2022-Q1,2022-Q2,A->A,-409,stable
022050,A,14,A,424,quarterly,2022-Q1,2022-Q2,A->A,-410,stable
142043,C,899,C,1309,quarterly,2022-Q1,2022-Q2,C->C,-410,stable
144034,C,904,C,1314,quarterly,2022-Q1,2022-Q2,C->C,-410,stable
144019,C,902,C,1313,quarterly,2022-Q1,2022-Q2,C->C,-411,stable
032039,B,624,B,1036,quarterly,2022-Q1,2022-Q2,B->B,-412,stable
109071,B,606,B,1051,quarterly,2022-Q1,2022-Q2,B->B,-445,stable
012010,A,18,A,471,quarterly,2022-Q1,2022-Q2,A->A,-453,stable
122046,B,382,B,855,quarterly,2022-Q1,2022-Q2,B->B,-473,stable
071022,B,373,B,875,quarterly,2022-Q1,2022-Q2,B->B,-502,stable
166005,B,559,B,1062,quarterly,2022-Q1,2022-Q2,B->B,-503,stable
092018,C,881,A,73,quarterly,2022-Q1,2022-Q2,C->A,808,up
202011,C,930,A,123,quarterly,2022-Q1,2022-Q2,C->A,807,up
092046,C,883,A,138,quarterly,2022-Q1,2022-Q2,C->A,745,up
132017,C,895,A,204,quarterly,2022-Q1,2022-Q2,C->A,691,up
043010,C,848,A,170,quarterly,2022-Q1,2022-Q2,C->A,678,up
146018,C,806,A,156,quarterly,2022-Q1,2022-Q2,C->A,650,up
142009,C,805,A,160,quarterly,2022-Q1,2022-Q2,C->A,645,up
051091,C,857,A,212,quarterly,2022-Q1,2022-Q2,C->A,645,up
022010,C,833,A,199,quarterly,2022-Q1,2022-Q2,C->A,634,up
1836BR,B,673,A,61,quarterly,2022-Q1,2022-Q2,B->A,612,up
022008,B,730,A,129,quarterly,2022-Q1,2022-Q2,B->A,601,up
012024,B,662,A,82,quarterly,2022-Q1,2022-Q2,B->A,580,up
087002,B,785,A,206,quarterly,2022-Q1,2022-Q2,B->A,579,up
203015,C,931,A,369,quarterly,2022-Q1,2022-Q2,C->A,562,up
016005,B,663,A,124,quarterly,2022-Q1,2022-Q2,B->A,539,up
043003,B,776,A,274,quarterly,2022-Q1,2022-Q2,B->A,502,up
167000,C,913,A,421,quarterly,2022-Q1,2022-Q2,C->A,492,up
083021,B,596,A,117,quarterly,2022-Q1,2022-Q2,B->A,479,up
061011,B,566,A,93,quarterly,2022-Q1,2022-Q2,B->A,473,up
016037,B,664,A,194,quarterly,2022-Q1,2022-Q2,B->A,470,up
091012,C,876,A,415,quarterly,2022-Q1,2022-Q2,C->A,461,up
031050,B,704,A,247,quarterly,2022-Q1,2022-Q2,B->A,457,up
051185,C,870,A,414,quarterly,2022-Q1,2022-Q2,C->A,456,up
018018,B,565,A,114,quarterly,2022-Q1,2022-Q2,B->A,451,up
051096,C,858,A,412,quarterly,2022-Q1,2022-Q2,C->A,446,up
051104,C,859,A,413,quarterly,2022-Q1,2022-Q2,C->A,446,up
203011,C,817,A,375,quarterly,2022-Q1,2022-Q2,C->A,442,up
051007,C,852,A,411,quarterly,2022-Q1,2022-Q2,C->A,441,up
154006,B,719,A,279,quarterly,2022-Q1,2022-Q2,B->A,440,up
133055,B,633,A,196,quarterly,2022-Q1,2022-Q2,B->A,437,up
207015,C,819,A,387,quarterly,2022-Q1,2022-Q2,C->A,432,up
018003,B,610,A,188,quarterly,2022-Q1,2022-Q2,B->A,422,up
126039,C,824,A,426,quarterly,2022-Q1,2022-Q2,C->A,398,up
051180,B,782,A,391,quarterly,2022-Q1,2022-Q2,B->A,391,up
012014,B,433,A,44,quarterly,2022-Q1,2022-Q2,B->A,389,up
3401002,B,619,A,230,quarterly,2022-Q1,2022-Q2,B->A,389,up
012007,B,609,A,228,quarterly,2022-Q1,2022-Q2,B->A,381,up
102200,B,626,A,256,quarterly,2022-Q1,2022-Q2,B->A,370,up
DD18C,B,577,A,224,quarterly,2022-Q1,2022-Q2,B->A,353,up
036004,B,685,A,385,quarterly,2022-Q1,2022-Q2,B->A,300,up
021045,C,832,B,539,quarterly,2022-Q1,2022-Q2,C->B,293,up
103125,B,630,A,343,quarterly,2022-Q1,2022-Q2,B->A,287,up
141138,B,601,A,325,quarterly,2022-Q1,2022-Q2,B->A,276,up
176023,C,922,B,647,quarterly,2022-Q1,2022-Q2,C->B,275,up
092080,B,332,A,58,quarterly,2022-Q1,2022-Q2,B->A,274,up
102198,B,625,A,351,quarterly,2022-Q1,2022-Q2,B->A,274,up
102203,B,627,A,357,quarterly,2022-Q1,2022-Q2,B->A,270,up
102199,B,597,A,330,quarterly,2022-Q1,2022-Q2,B->A,267,up
202023,C,816,B,549,quarterly,2022-Q1,2022-Q2,C->B,267,up
144015,C,901,B,636,quarterly,2022-Q1,2022-Q2,C->B,265,up
092068,C,885,B,627,quarterly,2022-Q1,2022-Q2,C->B,258,up
102181,B,562,A,306,quarterly,2022-Q1,2022-Q2,B->A,256,up
131130,B,574,A,327,quarterly,2022-Q1,2022-Q2,B->A,247,up
086083,B,617,A,370,quarterly,2022-Q1,2022-Q2,B->A,247,up
051172,C,867,B,620,quarterly,2022-Q1,2022-Q2,C->B,247,up
071009,B,390,A,144,quarterly,2022-Q1,2022-Q2,B->A,246,up
051107,C,861,B,618,quarterly,2022-Q1,2022-Q2,C->B,243,up
051108,C,862,B,619,quarterly,2022-Q1,2022-Q2,C->B,243,up
131001,B,527,A,294,quarterly,2022-Q1,2022-Q2,B->A,233,up
166033,B,528,A,315,quarterly,2022-Q1,2022-Q2,B->A,213,up
102505,B,555,A,349,quarterly,2022-Q1,2022-Q2,B->A,206,up
103129,B,631,A,484,quarterly,2022-Q1,2022-Q2,B->A,147,up
146087,B,608,A,468,quarterly,2022-Q1,2022-Q2,B->A,140,up
103128,B,599,A,486,quarterly,2022-Q1,2022-Q2,B->A,113,up
042035,B,579,A,479,quarterly,2022-Q1,2022-Q2,B->A,100,up
072047,B,357,A,299,quarterly,2022-Q1,2022-Q2,B->A,58,up
144056,B,339,A,283,quarterly,2022-Q1,2022-Q2,B->A,56,up
043038,B,329,A,285,quarterly,2022-Q1,2022-Q2,B->A,44,up
096001,B,333,A,289,quarterly,2022-Q1,2022-Q2,B->A,44,up
012048,B,432,A,425,quarterly,2022-Q1,2022-Q2,B->A,7,up
146088,B,441,A,457,quarterly,2022-Q1,2022-Q2,B->A,-16,up
201011,C,929,B,956,quarterly,2022-Q1,2022-Q2,C->B,-27,up
124108,B,379,A,433,quarterly,2022-Q1,2022-Q2,B->A,-54,up
061037,B,396,A,451,quarterly,2022-Q1,2022-Q2,B->A,-55,up
065020,B,392,A,448,quarterly,2022-Q1,2022-Q2,B->A,-56,up
144051,B,334,A,404,quarterly,2022-Q1,2022-Q2,B->A,-70,up
125080,C,891,B,972,quarterly,2022-Q1,2022-Q2,C->B,-81,up
083117,B,378,A,472,quarterly,2022-Q1,2022-Q2,B->A,-94,up
091035,C,878,B,1114,quarterly,2022-Q1,2022-Q2,C->B,-236,up
023076,C,834,B,1083,quarterly,2022-Q1,2022-Q2,C->B,-249,up
122004,A,428,B,649,quarterly,2022-Q2,2022-Q3,A->B,-221,down
094037,B,1046,C,1382,quarterly,2022-Q2,2022-Q3,B->C,-336,down
103075,A,483,B,877,quarterly,2022-Q2,2022-Q3,A->B,-394,down
093016,B,965,C,1372,quarterly,2022-Q2,2022-Q3,B->C,-407,down
155007,B,1061,C,1470,quarterly,2022-Q2,2022-Q3,B->C,-409,down
3400501,A,473,B,883,quarterly,2022-Q2,2022-Q3,A->B,-410,down
083043,A,439,B,860,quarterly,2022-Q2,2022-Q3,A->B,-421,down
103128,A,486,B,935,quarterly,2022-Q2,2022-Q3,A->B,-449,down
103129,A,484,B,936,quarterly,2022-Q2,2022-Q3,A->B,-452,down
086112,A,229,B,697,quarterly,2022-Q2,2022-Q3,A->B,-468,down
155006,B,999,C,1469,quarterly,2022-Q2,2022-Q3,B->C,-470,down
103034,A,444,B,931,quarterly,2022-Q2,2022-Q3,A->B,-487,down
203006,A,321,B,809,quarterly,2022-Q2,2022-Q3,A->B,-488,down
146094,A,311,B,812,quarterly,2022-Q2,2022-Q3,A->B,-501,down
201006,B,1067,C,1568,quarterly,2022-Q2,2022-Q3,B->C,-501,down
114013,A,341,B,852,quarterly,2022-Q2,2022-Q3,A->B,-511,down
141138,A,325,B,838,quarterly,2022-Q2,2022-Q3,A->B,-513,down
102201,A,347,B,862,quarterly,2022-Q2,2022-Q3,A->B,-515,down
103036,B,876,C,1397,quarterly,2022-Q2,2022-Q3,B->C,-521,down
131130,A,327,B,849,quarterly,2022-Q2,2022-Q3,A->B,-522,down
102199,A,330,B,856,quarterly,2022-Q2,2022-Q3,A->B,-526,down
014000,A,304,B,844,quarterly,2022-Q2,2022-Q3,A->B,-540,down
103102,A,371,B,911,quarterly,2022-Q2,2022-Q3,A->B,-540,down
086018,A,309,B,861,quarterly,2022-Q2,2022-Q3,A->B,-552,down
102204,A,360,B,926,quarterly,2022-Q2,2022-Q3,A->B,-566,down
102211,A,319,B,886,quarterly,2022-Q2,2022-Q3,A->B,-567,down
113047,A,376,B,945,quarterly,2022-Q2,2022-Q3,A->B,-569,down
032041,A,329,B,900,quarterly,2022-Q2,2022-Q3,A->B,-571,down
102198,A,351,B,924,quarterly,2022-Q2,2022-Q3,A->B,-573,down
102508,A,348,B,930,quarterly,2022-Q2,2022-Q3,A->B,-582,down
102202,A,342,B,925,quarterly,2022-Q2,2022-Q3,A->B,-583,down
103130,A,353,B,937,quarterly,2022-Q2,2022-Q3,A->B,-584,down
084087,A,378,B,971,quarterly,2022-Q2,2022-Q3,A->B,-593,down
084014,A,305,B,922,quarterly,2022-Q2,2022-Q3,A->B,-617,down
013039,A,174,B,795,quarterly,2022-Q2,2022-Q3,A->B,-621,down
022045,A,409,B,1054,quarterly,2022-Q2,2022-Q3,A->B,-645,down
102200,A,256,B,905,quarterly,2022-Q2,2022-Q3,A->B,-649,down
103134,A,240,B,893,quarterly,2022-Q2,2022-Q3,A->B,-653,down
031097,A,374,B,1056,quarterly,2022-Q2,2022-Q3,A->B,-682,down
102210,A,241,B,928,quarterly,2022-Q2,2022-Q3,A->B,-687,down
103083,A,244,B,932,quarterly,2022-Q2,2022-Q3,A->B,-688,down
103121,A,245,B,934,quarterly,2022-Q2,2022-Q3,A->B,-689,down
103124,A,187,B,878,quarterly,2022-Q2,2022-Q3,A->B,-691,down
103084,A,198,B,933,quarterly,2022-Q2,2022-Q3,A->B,-735,down
092068,B,627,C,1366,quarterly,2022-Q2,2022-Q3,B->C,-739,down
092079,B,629,C,1369,quarterly,2022-Q2,2022-Q3,B->C,-740,down
172082,A,388,B,1143,quarterly,2022-Q2,2022-Q3,A->B,-755,down
141054,B,657,C,1433,quarterly,2022-Q2,2022-Q3,B->C,-776,down
031118,A,66,B,846,quarterly,2022-Q2,2022-Q3,A->B,-780,down
103081,A,200,B,982,quarterly,2022-Q2,2022-Q3,A->B,-782,down
133080,A,150,B,941,quarterly,2022-Q2,2022-Q3,A->B,-791,down
036004,A,385,B,1176,quarterly,2022-Q2,2022-Q3,A->B,-791,down
051180,A,391,B,1186,quarterly,2022-Q2,2022-Q3,A->B,-795,down
202047,A,271,B,1098,quarterly,2022-Q2,2022-Q3,A->B,-827,down
022138,A,153,B,993,quarterly,2022-Q2,2022-Q3,A->B,-840,down
084004,A,261,B,1114,quarterly,2022-Q2,2022-Q3,A->B,-853,down
176023,B,647,C,1506,quarterly,2022-Q2,2022-Q3,B->C,-859,down
072047,A,299,B,1163,quarterly,2022-Q2,2022-Q3,A->B,-864,down
021008,A,275,B,1165,quarterly,2022-Q2,2022-Q3,A->B,-890,down
022021,A,69,B,968,quarterly,2022-Q2,2022-Q3,A->B,-899,down
043040,A,406,B,1307,quarterly,2022-Q2,2022-Q3,A->B,-901,down
091142,A,287,B,1196,quarterly,2022-Q2,2022-Q3,A->B,-909,down
051096,A,412,B,1329,quarterly,2022-Q2,2022-Q3,A->B,-917,down
201000,B,649,C,1567,quarterly,2022-Q2,2022-Q3,B->C,-918,down
091012,A,415,B,1350,quarterly,2022-Q2,2022-Q3,A->B,-935,down
204066,B,575,C,1580,quarterly,2022-Q2,2022-Q3,B->C,-1005,down
087033,A,42,B,1066,quarterly,2022-Q2,2022-Q3,A->B,-1024,down
132017,A,204,B,1230,quarterly,2022-Q2,2022-Q3,A->B,-1026,down
202012,B,534,C,1569,quarterly,2022-Q2,2022-Q3,B->C,-1035,down
167000,A,421,C,1484,quarterly,2022-Q2,2022-Q3,A->C,-1063,down
181003,A,399,C,1507,quarterly,2022-Q2,2022-Q3,A->C,-1108,down
051097,A,213,B,1330,quarterly,2022-Q2,2022-Q3,A->B,-1117,down
016035,A,161,B,1284,quarterly,2022-Q2,2022-Q3,A->B,-1123,down
051113,A,209,B,1332,quarterly,2022-Q2,2022-Q3,A->B,-1123,down
203075,A,422,C,1576,quarterly,2022-Q2,2022-Q3,A->C,-1154,down
132016,A,266,C,1427,quarterly,2022-Q2,2022-Q3,A->C,-1161,down
093044,A,210,C,1377,quarterly,2022-Q2,2022-Q3,A->C,-1167,down
202024,A,384,C,1571,quarterly,2022-Q2,2022-Q3,A->C,-1187,down
3600501,A,322,C,1585,quarterly,2022-Q2,2022-Q3,A->C,-1263,down
161033,A,143,C,1474,quarterly,2022-Q2,2022-Q3,A->C,-1331,down
029008,A,405,A,10,quarterly,2022-Q2,2022-Q3,A->A,395,stable
083044,A,427,A,113,quarterly,2022-Q2,2022-Q3,A->A,314,stable
062016,A,470,A,176,quarterly,2022-Q2,2022-Q3,A->A,294,stable
018028,A,477,A,185,quarterly,2022-Q2,2022-Q3,A->A,292,stable
015156,B,973,B,683,quarterly,2022-Q2,2022-Q3,B->B,290,stable
016008,A,367,A,86,quarterly,2022-Q2,2022-Q3,A->A,281,stable
023080,A,328,A,50,quarterly,2022-Q2,2022-Q3,A->A,278,stable
012017,A,441,A,180,quarterly,2022-Q2,2022-Q3,A->A,261,stable
071112,A,291,A,46,quarterly,2022-Q2,2022-Q3,A->A,245,stable
081027,A,395,A,164,quarterly,2022-Q2,2022-Q3,A->A,231,stable
091090,A,403,A,172,quarterly,2022-Q2,2022-Q3,A->A,231,stable
013064,A,456,A,240,quarterly,2022-Q2,2022-Q3,A->A,216,stable
132046,B,856,B,641,quarterly,2022-Q2,2022-Q3,B->B,215,stable
012047,A,234,A,29,quarterly,2022-Q2,2022-Q3,A->A,205,stable
094001,A,278,A,80,quarterly,2022-Q2,2022-Q3,A->A,198,stable
142007,A,485,A,288,quarterly,2022-Q2,2022-Q3,A->A,197,stable
206000,A,257,A,61,quarterly,2022-Q2,2022-Q3,A->A,196,stable
166005,B,1062,B,866,quarterly,2022-Q2,2022-Q3,B->B,196,stable
031124,A,231,A,37,quarterly,2022-Q2,2022-Q3,A->A,194,stable
074013,B,881,B,688,quarterly,2022-Q2,2022-Q3,B->B,193,stable
071124,A,452,A,264,quarterly,2022-Q2,2022-Q3,A->A,188,stable
209012,A,270,A,88,quarterly,2022-Q2,2022-Q3,A->A,182,stable
172088,A,401,A,219,quarterly,2022-Q2,2022-Q3,A->A,182,stable
012048,A,425,A,243,quarterly,2022-Q2,2022-Q3,A->A,182,stable
125087,A,293,A,115,quarterly,2022-Q2,2022-Q3,A->A,178,stable
043046,A,407,A,230,quarterly,2022-Q2,2022-Q3,A->A,177,stable
083035,A,323,A,150,quarterly,2022-Q2,2022-Q3,A->A,173,stable
013015,B,816,B,646,quarterly,2022-Q2,2022-Q3,B->B,170,stable
023074,A,390,A,221,quarterly,2022-Q2,2022-Q3,A->A,169,stable
143049,B,991,B,839,quarterly,2022-Q2,2022-Q3,B->B,152,stable
106017,A,295,A,145,quarterly,2022-Q2,2022-Q3,A->A,150,stable
166032,A,346,A,197,quarterly,2022-Q2,2022-Q3,A->A,149,stable
013065,B,818,B,671,quarterly,2022-Q2,2022-Q3,B->B,147,stable
142008,A,190,A,51,quarterly,2022-Q2,2022-Q3,A->A,139,stable
084038,A,242,A,106,quarterly,2022-Q2,2022-Q3,A->A,136,stable
034042,A,276,A,140,quarterly,2022-Q2,2022-Q3,A->A,136,stable
012007,A,228,A,97,quarterly,2022-Q2,2022-Q3,A->A,131,stable
034044,A,268,A,139,quarterly,2022-Q2,2022-Q3,A->A,129,stable
86P,B,924,B,798,quarterly,2022-Q2,2022-Q3,B->B,126,stable
017008,A,180,A,59,quarterly,2022-Q2,2022-Q3,A->A,121,stable
012005,A,302,A,184,quarterly,2022-Q2,2022-Q3,A->A,118,stable
142017,A,207,A,91,quarterly,2022-Q2,2022-Q3,A->A,116,stable
052000,A,208,A,93,quarterly,2022-Q2,2022-Q3,A->A,115,stable
018078,A,300,A,188,quarterly,2022-Q2,2022-Q3,A->A,112,stable
103139,A,267,A,156,quarterly,2022-Q2,2022-Q3,A->A,111,stable
102181,A,306,A,196,quarterly,2022-Q2,2022-Q3,A->A,110,stable
126074,A,226,A,122,quarterly,2022-Q2,2022-Q3,A->A,104,stable
102215,A,203,A,107,quarterly,2022-Q2,2022-Q3,A->A,96,stable
013013,A,176,A,82,quarterly,2022-Q2,2022-Q3,A->A,94,stable
112002,A,248,A,155,quarterly,2022-Q2,2022-Q3,A->A,93,stable
012006,A,474,A,383,quarterly,2022-Q2,2022-Q3,A->A,91,stable
093045,A,169,A,81,quarterly,2022-Q2,2022-Q3,A->A,88,stable
102203,A,357,A,275,quarterly,2022-Q2,2022-Q3,A->A,82,stable
102183,A,373,A,291,quarterly,2022-Q2,2022-Q3,A->A,82,stable
207015,A,387,A,305,quarterly,2022-Q2,2022-Q3,A->A,82,stable
017002,A,225,A,146,quarterly,2022-Q2,2022-Q3,A->A,79,stable
113050,A,361,A,286,quarterly,2022-Q2,2022-Q3,A->A,75,stable
012046,A,97,A,23,quarterly,2022-Q2,2022-Q3,A->A,74,stable
141143,A,394,A,322,quarterly,2022-Q2,2022-Q3,A->A,72,stable
086009,A,392,A,321,quarterly,2022-Q2,2022-Q3,A->A,71,stable
162030,A,345,A,277,quarterly,2022-Q2,2022-Q3,A->A,68,stable
203025,A,192,A,125,quarterly,2022-Q2,2022-Q3,A->A,67,stable
032019,A,362,A,297,quarterly,2022-Q2,2022-Q3,A->A,65,stable
022010,A,199,A,138,quarterly,2022-Q2,2022-Q3,A->A,61,stable
201112,A,389,A,330,quarterly,2022-Q2,2022-Q3,A->A,59,stable
125088,A,172,A,114,quarterly,2022-Q2,2022-Q3,A->A,58,stable
113048,A,350,A,292,quarterly,2022-Q2,2022-Q3,A->A,58,stable
071090,A,465,A,408,quarterly,2022-Q2,2022-Q3,A->A,57,stable
022114,A,106,A,52,quarterly,2022-Q2,2022-Q3,A->A,54,stable
113049,A,339,A,285,quarterly,2022-Q2,2022-Q3,A->A,54,stable
043003,A,274,A,222,quarterly,2022-Q2,2022-Q3,A->A,52,stable
018084,B,703,B,651,quarterly,2022-Q2,2022-Q3,B->B,52,stable
071115,A,296,A,245,quarterly,2022-Q2,2022-Q3,A->A,51,stable
031011,A,316,A,265,quarterly,2022-Q2,2022-Q3,A->A,51,stable
186026,B,843,B,792,quarterly,2022-Q2,2022-Q3,B->B,51,stable
DD18C,A,224,A,177,quarterly,2022-Q2,2022-Q3,A->A,47,stable
144024,A,205,A,159,quarterly,2022-Q2,2022-Q3,A->A,46,stable
051086,A,140,A,95,quarterly,2022-Q2,2022-Q3,A->A,45,stable
022018,A,340,A,295,quarterly,2022-Q2,2022-Q3,A->A,45,stable
032088,A,85,A,42,quarterly,2022-Q2,2022-Q3,A->A,43,stable
071074,A,449,A,406,quarterly,2022-Q2,2022-Q3,A->A,43,stable
103078,A,331,A,289,quarterly,2022-Q2,2022-Q3,A->A,42,stable
141067,A,332,A,290,quarterly,2022-Q2,2022-Q3,A->A,42,stable
