segment,sku_a,sku_b,ubicacion_a,ubicacion_b,aisle_gap,count_pair,savings_index
82,031157,084042,200-040-00,012-109-40,188,3,564.0
82,031157,084099,200-040-00,012-050-20,188,3,564.0
3,203068,205082,013-046-20,200-019-00,187,3,561.0
23,051091,096003,013-055-00,200-014-00,187,3,561.0
32,046020,051100,200-011-00,013-041-09,187,3,561.0
32,046027,051100,200-029-00,013-041-09,187,3,561.0
89,092141,161166,200-008-00,013-066-30,187,3,561.0
23,072085,125100,014-046-30,200-040-00,186,3,558.0
23,072085,121502,014-046-30,200-040-00,186,3,558.0
23,072085,121503,014-046-30,200-040-00,186,3,558.0
23,072085,133096,014-046-30,200-040-00,186,3,558.0
24,075010,092021,014-072-40,200-005-00,186,3,558.0
24,075010,092048,014-072-40,200-005-00,186,3,558.0
29,041085,203013,014-150-00,200-011-00,186,3,558.0
29,061016,205148,014-101-20,200-026-00,186,3,558.0
3,093045,093050,200-016-00,014-001-00,186,3,558.0
3,093045,143025,200-016-00,014-080-20,186,3,558.0
29,061016,205147,014-101-20,200-026-00,186,3,558.0
24,051106,075023,014-096-00,200-040-00,186,3,558.0
89,092142,174101,200-017-00,014-126-20,186,3,558.0
23,069002,092001,200-050-00,014-028-00,186,3,558.0
29,061016,132016,014-101-20,200-014-00,186,3,558.0
29,061016,132017,014-101-20,200-014-00,186,3,558.0
3,051003,093045,014-015-09,200-016-00,186,3,558.0
82,031157,065072,200-040-00,014-016-30,186,3,558.0
23,018072,069002,015-023-20,200-050-00,185,3,555.0
3,014925,093044,015-053-10,200-016-00,185,3,555.0
3,093045,093055,200-016-00,015-061-00,185,3,555.0
3,091068,093044,015-097-00,200-016-00,185,3,555.0
71,092051,167010,200-003-00,015-006-20,185,3,555.0
62,018076,205223,015-041-10,200-007-00,185,3,555.0
23,061012,069002,015-053-40,200-050-00,185,3,555.0
3,091068,093045,015-097-00,200-016-00,185,3,555.0
5,094081,167005,200-012-00,015-008-20,185,3,555.0
23,069002,091016,200-050-00,015-042-10,185,3,555.0
5,092153,167005,200-009-00,015-008-20,185,3,555.0
29,014014,205147,015-017-10,200-026-00,185,3,555.0
29,014012,205147,015-133-20,200-026-00,185,3,555.0
3,018000,093044,015-151-10,200-016-00,185,3,555.0
29,011024,205147,016-117-00,200-026-00,184,3,552.0
24,075023,204065,200-040-00,016-027-00,184,3,552.0
24,022043,075023,016-041-40,200-040-00,184,3,552.0
3,205173,205180,200-030-00,018-142-00,182,3,546.0
3,205178,205180,200-020-00,018-142-00,182,3,546.0
3,205172,205180,200-019-00,018-142-00,182,3,546.0
23,205123,207015,018-136-40,200-031-00,182,3,546.0
23,043003,096003,019-160-00,200-014-00,181,3,543.0
5,014025,092153,019-064-20,200-009-00,181,3,543.0
23,069002,093005,200-050-00,019-062-00,181,3,543.0
82,031149,202069,200-045-00,019-107-00,181,3,543.0
82,031157,126105,200-040-00,019-141-40,181,3,543.0
82,084099,204082,012-050-20,021-103-00,9,60,540.0
23,096003,206002,200-014-00,020-134-00,180,3,540.0
3,091183,205173,020-114-20,200-030-00,180,3,540.0
3,091183,205178,020-114-20,200-020-00,180,3,540.0
3,091183,205172,020-114-20,200-019-00,180,3,540.0
23,093034,094016,020-068-00,200-008-00,180,3,540.0
71,092051,203035,200-003-00,020-156-20,180,3,540.0
3,014023,093044,020-103-20,200-016-00,180,3,540.0
23,069002,087002,200-050-00,020-121-20,180,3,540.0
23,206032,209001,021-125-00,200-031-00,179,3,537.0
3,091022,093044,021-086-40,200-016-00,179,3,537.0
23,206000,209001,021-123-00,200-031-00,179,3,537.0
24,031045,075023,021-138-40,200-040-00,179,3,537.0
24,023065,031045,200-022-00,021-138-40,179,3,537.0
82,065072,202068,014-016-30,020-098-00,6,86,516.0
82,065072,084099,014-016-30,012-050-20,2,239,478.0
82,084099,202068,012-050-20,020-098-00,8,59,472.0
24,022043,031045,016-041-40,021-138-40,5,94,470.0
89,015171,124235,019-114-40,013-123-30,6,76,456.0
82,126105,129079,019-141-40,015-009-40,4,106,424.0
3,125087,166040,400-001-00,200-040-00,200,2,400.0
3,125088,166040,400-001-00,200-040-00,200,2,400.0
3,125087,205082,400-001-00,200-019-00,200,2,400.0
3,125088,205082,400-001-00,200-019-00,200,2,400.0
3,022175,164020,008-060-30,400-001-00,392,1,392.0
3,022038,125087,008-053-40,400-001-00,392,1,392.0
3,022038,125088,008-053-40,400-001-00,392,1,392.0
3,031134,125088,008-080-30,400-001-00,392,1,392.0
3,161145,164020,009-045-20,400-001-00,391,1,391.0
23,061000,165005,010-075-20,400-001-00,390,1,390.0
4,125017,129043,010-090-40,400-001-00,390,1,390.0
4,125024,129043,010-084-30,400-001-00,390,1,390.0
4,125025,129043,010-084-30,400-001-00,390,1,390.0
4,125048,129043,010-071-40,400-001-00,390,1,390.0
4,125059,129043,010-090-20,400-001-00,390,1,390.0
4,125065,129043,010-080-00,400-001-00,390,1,390.0
4,128027,129043,010-086-40,400-001-00,390,1,390.0
4,129014,129043,010-080-30,400-001-00,390,1,390.0
4,129043,131003,400-001-00,010-094-40,390,1,390.0
4,129043,131025,400-001-00,010-088-10,390,1,390.0
4,129043,131064,400-001-00,010-093-40,390,1,390.0
4,129043,131067,400-001-00,010-071-40,390,1,390.0
4,129043,131069,400-001-00,010-098-10,390,1,390.0
4,129043,131115,400-001-00,010-071-40,390,1,390.0
4,129043,131116,400-001-00,010-071-40,390,1,390.0
4,129043,174074,400-001-00,010-111-00,390,1,390.0
4,129043,181078,400-001-00,010-111-00,390,1,390.0
4,129043,184022,400-001-00,010-111-00,390,1,390.0
4,129043,184039,400-001-00,010-090-40,390,1,390.0
4,129043,184153,400-001-00,010-088-40,390,1,390.0
3,049001,109098,010-110-20,400-001-00,390,1,390.0
23,124089,133026,010-085-05,400-001-00,390,1,390.0
23,124089,133036,010-085-05,400-001-00,390,1,390.0
4,129043,131001,400-001-00,010-096-10,390,1,390.0
3,165013,991131,400-001-00,010-063-06,390,1,390.0
3,107097,109098,010-067-03,400-001-00,390,1,390.0
3,107094,109098,010-099-09,400-001-00,390,1,390.0
3,086101,125087,010-087-20,400-001-00,390,1,390.0
3,102589,125087,010-117-02,400-001-00,390,1,390.0
3,103195,125087,010-079-09,400-001-00,390,1,390.0
3,113055,125087,010-124-10,400-001-00,390,1,390.0
3,125087,125111,400-001-00,010-079-06,390,1,390.0
3,125087,125112,400-001-00,010-069-05,390,1,390.0
3,086101,125088,010-087-20,400-001-00,390,1,390.0
3,102589,125088,010-117-02,400-001-00,390,1,390.0
3,103195,125088,010-079-09,400-001-00,390,1,390.0
3,113055,125088,010-124-10,400-001-00,390,1,390.0
3,125088,125111,400-001-00,010-079-06,390,1,390.0
3,125088,125112,400-001-00,010-069-05,390,1,390.0
3,125126,165013,010-100-10,400-001-00,390,1,390.0
3,147039,165013,010-079-03,400-001-00,390,1,390.0
3,109098,131027,400-001-00,010-107-04,390,1,390.0
3,042015,125087,010-108-40,400-001-00,390,1,390.0
3,049014,125087,010-100-10,400-001-00,390,1,390.0
3,087030,125087,010-107-03,400-001-00,390,1,390.0
3,096031,125087,010-098-00,400-001-00,390,1,390.0
3,107084,125087,010-109-09,400-001-00,390,1,390.0
3,125087,129018,400-001-00,010-107-08,390,1,390.0
3,125087,201118,400-001-00,010-105-05,390,1,390.0
3,042015,125088,010-108-40,400-001-00,390,1,390.0
3,049014,125088,010-100-10,400-001-00,390,1,390.0
3,086180,125088,010-103-09,400-001-00,390,1,390.0
3,087030,125088,010-107-03,400-001-00,390,1,390.0
3,096031,125088,010-098-00,400-001-00,390,1,390.0
3,107084,125088,010-109-09,400-001-00,390,1,390.0
3,125088,129018,400-001-00,010-107-08,390,1,390.0
3,125088,201118,400-001-00,010-105-05,390,1,390.0
3,022046,125087,010-110-00,400-001-00,390,1,390.0
3,023033,125087,010-086-00,400-001-00,390,1,390.0
3,049009,125087,010-125-06,400-001-00,390,1,390.0
3,086120,125087,010-124-10,400-001-00,390,1,390.0
3,125087,172079,400-001-00,010-074-10,390,1,390.0
3,022046,125088,010-110-00,400-001-00,390,1,390.0
3,023033,125088,010-086-00,400-001-00,390,1,390.0
3,049009,125088,010-125-06,400-001-00,390,1,390.0
3,086120,125088,010-124-10,400-001-00,390,1,390.0
3,125088,125127,400-001-00,010-100-10,390,1,390.0
3,125088,172079,400-001-00,010-074-10,390,1,390.0
3,087020,165013,010-069-40,400-001-00,390,1,390.0
3,103198,125087,010-101-09,400-001-00,390,1,390.0
3,125087,161019,400-001-00,010-100-10,390,1,390.0
3,103198,125088,010-101-09,400-001-00,390,1,390.0
3,125088,125126,400-001-00,010-100-10,390,1,390.0
3,125088,161019,400-001-00,010-100-10,390,1,390.0
3,102588,125087,010-117-09,400-001-00,390,1,390.0
3,103194,125087,010-115-08,400-001-00,390,1,390.0
3,125087,161146,400-001-00,010-105-08,390,1,390.0
3,102588,125088,010-117-09,400-001-00,390,1,390.0
3,103194,125088,010-115-08,400-001-00,390,1,390.0
3,125088,161146,400-001-00,010-105-08,390,1,390.0
3,042091,125087,010-087-03,400-001-00,390,1,390.0
71,132039,189017,010-117-30,400-001-00,390,1,390.0
3,042091,125088,010-087-03,400-001-00,390,1,390.0
3,082018,125087,010-097-05,400-001-00,390,1,390.0
3,125087,131074,400-001-00,010-107-02,390,1,390.0
4,042090,121059,010-084-10,400-001-00,390,1,390.0
4,042090,121060,010-084-10,400-001-00,390,1,390.0
3,082018,125088,010-097-05,400-001-00,390,1,390.0
3,125088,131074,400-001-00,010-107-02,390,1,390.0
3,089090,125087,010-063-01,400-001-00,390,1,390.0
71,161100,189017,010-082-00,400-001-00,390,1,390.0
3,089090,125088,010-063-01,400-001-00,390,1,390.0
3,083131,125087,010-061-08,400-001-00,390,1,390.0
3,083132,165013,010-099-04,400-001-00,390,1,390.0
3,083131,125088,010-061-08,400-001-00,390,1,390.0
3,082014,125087,010-099-07,400-001-00,390,1,390.0
3,085032,125087,010-081-07,400-001-00,390,1,390.0
71,161099,189017,010-082-00,400-001-00,390,1,390.0
3,082014,125088,010-099-07,400-001-00,390,1,390.0
3,085032,125088,010-081-07,400-001-00,390,1,390.0
71,143095,189017,010-078-20,400-001-00,390,1,390.0
3,089089,125087,010-087-02,400-001-00,390,1,390.0
3,089089,125088,010-087-02,400-001-00,390,1,390.0
3,083132,125087,010-099-04,400-001-00,390,1,390.0
4,125021,129043,011-046-01,400-001-00,389,1,389.0
4,125084,129043,011-111-10,400-001-00,389,1,389.0
3,091235,165013,011-038-20,400-001-00,389,1,389.0
3,109098,142056,400-001-00,011-052-20,389,1,389.0
3,109098,146094,400-001-00,011-056-03,389,1,389.0
3,054102,125087,011-069-40,400-001-00,389,1,389.0
3,054102,125088,011-069-40,400-001-00,389,1,389.0
3,032014,164020,011-072-40,400-001-00,389,1,389.0
4,091091,121059,011-024-20,400-001-00,389,1,389.0
4,091091,121060,011-024-20,400-001-00,389,1,389.0
3,022035,125087,011-090-30,400-001-00,389,1,389.0
3,022152,125087,011-038-30,400-001-00,389,1,389.0
3,041017,125087,011-076-10,400-001-00,389,1,389.0
3,054097,125087,011-069-40,400-001-00,389,1,389.0
3,022035,125088,011-090-30,400-001-00,389,1,389.0
3,022152,125088,011-038-30,400-001-00,389,1,389.0
3,041017,125088,011-076-10,400-001-00,389,1,389.0
3,054097,125088,011-069-40,400-001-00,389,1,389.0
71,091102,189017,011-118-10,400-001-00,389,1,389.0
3,086009,165013,011-058-06,400-001-00,389,1,389.0
3,049037,125087,011-044-03,400-001-00,389,1,389.0
3,049037,125088,011-044-03,400-001-00,389,1,389.0
3,087038,125087,011-063-20,400-001-00,389,1,389.0
3,125087,142056,400-001-00,011-052-20,389,1,389.0
3,087038,125088,011-063-20,400-001-00,389,1,389.0
3,125088,142056,400-001-00,011-052-20,389,1,389.0
71,051230,189017,011-074-09,400-001-00,389,1,389.0
3,022009,125087,011-032-00,400-001-00,389,1,389.0
3,022126,125087,011-036-00,400-001-00,389,1,389.0
3,022009,125088,011-032-00,400-001-00,389,1,389.0
71,146098,189017,011-010-40,400-001-00,389,1,389.0
4,121059,202024,400-001-00,011-103-00,389,1,389.0
4,121060,202024,400-001-00,011-103-00,389,1,389.0
3,022146,125087,011-038-20,400-001-00,389,1,389.0
3,022146,125088,011-038-20,400-001-00,389,1,389.0
71,146065,189017,011-067-00,400-001-00,389,1,389.0
4,041042,121059,011-026-10,400-001-00,389,1,389.0
4,041042,121060,011-026-10,400-001-00,389,1,389.0
4,125027,129043,012-045-07,400-001-00,388,1,388.0
4,125029,129043,012-047-01,400-001-00,388,1,388.0
4,125040,129043,012-047-09,400-001-00,388,1,388.0
4,125080,129043,012-024-08,400-001-00,388,1,388.0
4,129043,172035,400-001-00,012-059-04,388,1,388.0
4,123032,133078,012-034-20,400-001-00,388,1,388.0
3,102584,109098,012-055-08,400-001-00,388,1,388.0
3,086091,109098,012-045-08,400-001-00,388,1,388.0
3,102585,125087,012-055-03,400-001-00,388,1,388.0
3,102585,125088,012-055-03,400-001-00,388,1,388.0
3,086091,165013,012-045-08,400-001-00,388,1,388.0
3,041093,125087,012-112-20,400-001-00,388,1,388.0
3,041093,125088,012-112-20,400-001-00,388,1,388.0
3,086171,125088,012-057-04,400-001-00,388,1,388.0
3,125087,133004,400-001-00,012-037-10,388,1,388.0
3,051233,165013,012-124-20,400-001-00,388,1,388.0
3,031171,125088,012-045-30,400-001-00,388,1,388.0
3,125088,133004,400-001-00,012-037-10,388,1,388.0
3,102584,125087,012-055-08,400-001-00,388,1,388.0
3,102584,125088,012-055-08,400-001-00,388,1,388.0
4,121059,176015,400-001-00,012-005-10,388,1,388.0
4,121060,176015,400-001-00,012-005-10,388,1,388.0
3,036028,125087,012-080-20,400-001-00,388,1,388.0
3,036028,125088,012-080-20,400-001-00,388,1,388.0
71,051206,189017,012-011-09,400-001-00,388,1,388.0
4,121059,204000,400-001-00,012-017-00,388,1,388.0
4,121060,204000,400-001-00,012-017-00,388,1,388.0
4,084004,121059,012-058-30,400-001-00,388,1,388.0
4,084004,121060,012-058-30,400-001-00,388,1,388.0
4,124030,129043,013-009-10,400-001-00,387,1,387.0
4,129013,129043,013-007-10,400-001-00,387,1,387.0
4,129043,172129,400-001-00,013-037-20,387,1,387.0
4,129043,991011,400-001-00,013-016-10,387,1,387.0
3,096040,109098,013-107-00,400-001-00,387,1,387.0
3,031163,165013,013-122-20,400-001-00,387,1,387.0
3,125087,143113,400-001-00,013-026-10,387,1,387.0
3,125088,143113,400-001-00,013-026-10,387,1,387.0
3,109098,123011,400-001-00,013-065-30,387,1,387.0
3,123071,125087,013-087-10,400-001-00,387,1,387.0
3,123071,125088,013-087-10,400-001-00,387,1,387.0
3,096040,125087,013-107-00,400-001-00,387,1,387.0
3,096040,125088,013-107-00,400-001-00,387,1,387.0
3,022045,125087,013-059-09,400-001-00,387,1,387.0
3,125087,174096,400-001-00,013-022-10,387,1,387.0
3,022045,125088,013-059-09,400-001-00,387,1,387.0
3,125088,174096,400-001-00,013-022-10,387,1,387.0
3,123009,125087,013-066-20,400-001-00,387,1,387.0
3,125087,161018,400-001-00,013-050-30,387,1,387.0
3,123009,125088,013-066-20,400-001-00,387,1,387.0
3,125088,161018,400-001-00,013-050-30,387,1,387.0
3,032088,125087,013-089-20,400-001-00,387,1,387.0
3,032088,125088,013-089-20,400-001-00,387,1,387.0
4,084017,121059,013-086-20,400-001-00,387,1,387.0
4,084017,121060,013-086-20,400-001-00,387,1,387.0
4,087037,121059,013-103-20,400-001-00,387,1,387.0
4,087037,121060,013-103-20,400-001-00,387,1,387.0
4,129043,172131,400-001-00,014-090-40,386,1,386.0
3,109098,152148,400-001-00,014-079-00,386,1,386.0
23,061009,165005,014-031-20,400-001-00,386,1,386.0
3,096041,125087,014-078-00,400-001-00,386,1,386.0
3,096041,125088,014-078-00,400-001-00,386,1,386.0
3,102586,109098,014-030-07,400-001-00,386,1,386.0
3,063007,109098,014-119-40,400-001-00,386,1,386.0
3,102586,165013,014-030-07,400-001-00,386,1,386.0
3,031048,125087,014-075-20,400-001-00,386,1,386.0
3,041005,125087,014-067-00,400-001-00,386,1,386.0
3,125087,202016,400-001-00,014-139-10,386,1,386.0
3,031048,125088,014-075-20,400-001-00,386,1,386.0
3,041005,125088,014-067-00,400-001-00,386,1,386.0
3,125088,202016,400-001-00,014-139-10,386,1,386.0
3,063014,109098,014-001-30,400-001-00,386,1,386.0
4,018002,133078,014-077-30,400-001-00,386,1,386.0
3,102586,125087,014-030-07,400-001-00,386,1,386.0
3,102586,125088,014-030-07,400-001-00,386,1,386.0
3,125087,202045,400-001-00,014-135-40,386,1,386.0
3,125088,202045,400-001-00,014-135-40,386,1,386.0
4,071009,121059,014-022-10,400-001-00,386,1,386.0
4,071009,121060,014-022-10,400-001-00,386,1,386.0
4,071044,121059,014-126-40,400-001-00,386,1,386.0
4,071044,121060,014-126-40,400-001-00,386,1,386.0
23,011030,165005,015-035-10,400-001-00,385,1,385.0
3,022144,125087,015-109-20,400-001-00,385,1,385.0
3,041033,125087,015-154-00,400-001-00,385,1,385.0
3,022144,125088,015-109-20,400-001-00,385,1,385.0
3,041033,125088,015-154-00,400-001-00,385,1,385.0
3,031121,125087,015-153-10,400-001-00,385,1,385.0
3,032106,125087,015-078-20,400-001-00,385,1,385.0
3,031121,125088,015-153-10,400-001-00,385,1,385.0
3,032106,125088,015-078-20,400-001-00,385,1,385.0
3,023081,125088,015-156-30,400-001-00,385,1,385.0
23,014014,165005,015-067-30,400-001-00,385,1,385.0
23,014012,165005,015-033-30,400-001-00,385,1,385.0
3,012019,109098,015-123-10,400-001-00,385,1,385.0
71,167010,189017,015-006-20,400-001-00,385,1,385.0
23,011014,165005,015-035-10,400-001-00,385,1,385.0
71,013014,189017,015-122-00,400-001-00,385,1,385.0
3,012012,109098,015-007-40,400-001-00,385,1,385.0
3,012054,125087,015-133-10,400-001-00,385,1,385.0
3,012054,125088,015-133-10,400-001-00,385,1,385.0
4,018105,121059,015-155-30,400-001-00,385,1,385.0
4,018105,121060,015-155-30,400-001-00,385,1,385.0
4,121059,167003,400-001-00,015-018-20,385,1,385.0
4,121060,167003,400-001-00,015-018-20,385,1,385.0
3,091187,205173,008-080-10,200-030-00,192,2,384.0
3,091187,205178,008-080-10,200-020-00,192,2,384.0
3,091227,205173,008-074-10,200-030-00,192,2,384.0
3,091227,205178,008-074-10,200-020-00,192,2,384.0
3,091187,205172,008-080-10,200-019-00,192,2,384.0
3,091227,205172,008-074-10,200-019-00,192,2,384.0
3,091228,205173,008-072-20,200-030-00,192,2,384.0
3,091228,205178,008-072-20,200-020-00,192,2,384.0
3,091228,205172,008-072-20,200-019-00,192,2,384.0
23,051319,091234,200-015-00,008-074-20,192,2,384.0
3,022038,093045,008-053-40,200-016-00,192,2,384.0
82,022181,031148,008-043-40,200-029-00,192,2,384.0
3,164020,179018,400-001-00,016-079-00,384,1,384.0
3,032101,125087,016-001-20,400-001-00,384,1,384.0
3,032101,125088,016-001-20,400-001-00,384,1,384.0
4,018018,121059,016-031-00,400-001-00,384,1,384.0
4,018018,121060,016-031-00,400-001-00,384,1,384.0
3,023005,125087,018-094-30,400-001-00,382,1,382.0
3,023005,125088,018-094-30,400-001-00,382,1,382.0
3,125087,209015,400-001-00,018-100-10,382,1,382.0
3,125088,209015,400-001-00,018-100-10,382,1,382.0
3,051303,164020,019-102-10,400-001-00,381,1,381.0
3,164020,204060,400-001-00,019-082-20,381,1,381.0
23,018071,165005,019-080-30,400-001-00,381,1,381.0
23,011013,165005,019-158-30,400-001-00,381,1,381.0
3,023014,125087,019-093-10,400-001-00,381,1,381.0
3,125087,203069,400-001-00,019-093-30,381,1,381.0
3,023014,125088,019-093-10,400-001-00,381,1,381.0
3,125088,203069,400-001-00,019-093-30,381,1,381.0
23,016010,165005,019-119-20,400-001-00,381,1,381.0
3,041032,125087,019-159-00,400-001-00,381,1,381.0
3,041032,125088,019-159-00,400-001-00,381,1,381.0
3,012056,125087,019-124-10,400-001-00,381,1,381.0
3,012056,125088,019-124-10,400-001-00,381,1,381.0
3,012055,125087,019-138-30,400-001-00,381,1,381.0
3,012055,125088,019-138-30,400-001-00,381,1,381.0
23,102598,103245,200-040-00,010-061-10,190,2,380.0
3,081010,166040,010-100-40,200-040-00,190,2,380.0
23,102598,103147,200-040-00,010-077-40,190,2,380.0
30,062011,184126,010-104-10,200-027-00,190,2,380.0
30,082021,184126,010-124-20,200-027-00,190,2,380.0
30,125045,184126,010-109-30,200-027-00,190,2,380.0
30,182002,184126,010-124-20,200-027-00,190,2,380.0
30,184126,991038,200-027-00,010-124-20,190,2,380.0
24,072109,103255,200-042-00,010-065-40,190,2,380.0
3,049009,093046,010-125-06,200-016-00,190,2,380.0
24,072110,103255,200-042-00,010-065-40,190,2,380.0
3,081010,205082,010-100-40,200-019-00,190,2,380.0
3,129047,205082,010-091-08,200-019-00,190,2,380.0
5,051292,051342,200-014-00,010-066-10,190,2,380.0
5,051292,051345,200-014-00,010-066-10,190,2,380.0
5,051292,152185,200-014-00,010-103-30,190,2,380.0
5,084110,092153,010-085-08,200-009-00,190,2,380.0
3,152143,205082,010-098-00,200-019-00,190,2,380.0
5,092153,181208,200-009-00,010-066-40,190,2,380.0
24,023065,134011,200-022-00,010-065-40,190,2,380.0
3,131027,205082,010-107-04,200-019-00,190,2,380.0
3,049009,093044,010-125-06,200-016-00,190,2,380.0
23,069002,083095,200-050-00,010-079-20,190,2,380.0
23,069002,083115,200-050-00,010-079-20,190,2,380.0
62,132080,205223,010-090-20,200-007-00,190,2,380.0
23,069002,083094,200-050-00,010-079-20,190,2,380.0
32,046027,133088,200-029-00,010-067-03,190,2,380.0
3,049009,093045,010-125-06,200-016-00,190,2,380.0
32,046020,181158,200-011-00,010-099-10,190,2,380.0
32,046020,181162,200-011-00,010-099-10,190,2,380.0
32,046020,142015,200-011-00,010-091-30,190,2,380.0
62,109311,205223,010-090-20,200-007-00,190,2,380.0
71,092051,132039,200-003-00,010-117-30,190,2,380.0
23,042049,069002,010-124-40,200-050-00,190,2,380.0
32,046027,181201,200-029-00,010-099-10,190,2,380.0
32,046027,152160,200-029-00,010-099-10,190,2,380.0
