pedido_id,n_propietarios_distintos,n_lineas_pi_totales,n_skus_distintos_totales,proxy_recorridos,penalty_ratio,is_multi_propietario
SGE202313516,1,1,1,1,1.0,0
SGE202313523,1,1,1,1,1.0,0
SGE202313532,1,1,1,1,1.0,0
SGE202313537,1,1,1,1,1.0,0
SGE202313541,1,1,1,1,1.0,0
SGE202313542,1,1,1,1,1.0,0
SGE202313543,1,1,1,1,1.0,0
SGE202313553,1,1,1,1,1.0,0
SGE202313555,1,1,1,1,1.0,0
SGE202313565,1,1,1,1,1.0,0
SGE202313578,1,1,1,1,1.0,0
SGE202313581,1,1,1,1,1.0,0
SGE202313586,1,1,1,1,1.0,0
SGE202313588,1,1,1,1,1.0,0
SGE202313589,1,1,1,1,1.0,0
SGE202313590,1,1,1,1,1.0,0
SGE202313598,1,1,1,1,1.0,0
SGE202313599,1,1,1,1,1.0,0
SGE202313600,1,1,1,1,1.0,0
SGE202313601,1,1,1,1,1.0,0
SGE202313620,1,1,1,1,1.0,0
SGE202313621,1,1,1,1,1.0,0
SGE202313623,1,1,1,1,1.0,0
SGE202313631,1,1,1,1,1.0,0
SGE202313656,1,1,1,1,1.0,0
SGE202313681,1,1,1,1,1.0,0
SGE202313704,1,1,1,1,1.0,0
SGE202313708,1,1,1,1,1.0,0
SGE202313709,1,1,1,1,1.0,0
SGE202313717,1,1,1,1,1.0,0
SGE202313725,1,1,1,1,1.0,0
SGE202313745,1,1,1,1,1.0,0
SGE202313751,1,1,1,1,1.0,0
SGE202313764,1,1,1,1,1.0,0
SGE202313767,1,1,1,1,1.0,0
SGE202313768,1,1,1,1,1.0,0
SGE202313769,1,1,1,1,1.0,0
SGE202313790,1,1,1,1,1.0,0
SGE202313809,1,1,1,1,1.0,0
SGE202313825,1,1,1,1,1.0,0
SGE202313830,1,1,1,1,1.0,0
SGE202313845,1,1,1,1,1.0,0
SGE202313855,1,1,1,1,1.0,0
SGE202313857,1,1,1,1,1.0,0
SGE202313869,1,1,1,1,1.0,0
SGE202313882,1,1,1,1,1.0,0
SGE202313891,1,1,1,1,1.0,0
SGE202313895,1,1,1,1,1.0,0
SGE202313896,1,1,1,1,1.0,0
SGE202313900,1,1,1,1,1.0,0
SGE202313902,1,1,1,1,1.0,0
SGE202313915,1,1,1,1,1.0,0
SGE202313930,1,1,1,1,1.0,0
SGE202313940,1,1,1,1,1.0,0
SGE202313944,1,1,1,1,1.0,0
SGE202313966,1,1,1,1,1.0,0
SGE202313969,1,1,1,1,1.0,0
SGE202313993,1,1,1,1,1.0,0
SGE202313995,1,1,1,1,1.0,0
SGE202313997,1,1,1,1,1.0,0
SGE202314001,1,1,1,1,1.0,0
SGE202314009,1,1,1,1,1.0,0
SGE202314010,1,1,1,1,1.0,0
SGE202314036,1,1,1,1,1.0,0
SGE202314139,1,1,1,1,1.0,0
SGE202314150,1,1,1,1,1.0,0
SGE202314166,1,1,1,1,1.0,0
SGE202314200,1,1,1,1,1.0,0
SGE202314201,1,1,1,1,1.0,0
SGE202314232,1,1,1,1,1.0,0
SGE202314233,1,1,1,1,1.0,0
SGE202314268,1,1,1,1,1.0,0
SGE202314295,1,1,1,1,1.0,0
SGE202314296,1,1,1,1,1.0,0
SGE202314303,1,1,1,1,1.0,0
SGE202314313,1,1,1,1,1.0,0
SGE202314423,1,1,1,1,1.0,0
SGE202314476,1,1,1,1,1.0,0
SGE202314502,1,1,1,1,1.0,0
SGE202314533,1,1,1,1,1.0,0
SGE202314547,1,1,1,1,1.0,0
SGE202314599,1,1,1,1,1.0,0
SGE202314600,1,1,1,1,1.0,0
SGE202314619,1,1,1,1,1.0,0
SGE202314633,1,1,1,1,1.0,0
SGE202314635,1,1,1,1,1.0,0
SGE202314661,1,1,1,1,1.0,0
SGE202314689,1,1,1,1,1.0,0
SGE202314747,1,1,1,1,1.0,0
SGE202314759,1,1,1,1,1.0,0
SGE202314764,1,1,1,1,1.0,0
SGE202314765,1,1,1,1,1.0,0
SGE202314789,1,1,1,1,1.0,0
SGE202314822,1,1,1,1,1.0,0
SGE202314849,1,1,1,1,1.0,0
SGE202314884,1,1,1,1,1.0,0
SGE202314891,1,1,1,1,1.0,0
SGE202314895,1,1,1,1,1.0,0
SGE202314923,1,1,1,1,1.0,0
SGE202314948,1,1,1,1,1.0,0
SGE202314949,1,1,1,1,1.0,0
SGE202314969,1,1,1,1,1.0,0
SGE202314974,1,1,1,1,1.0,0
SGE202314981,1,1,1,1,1.0,0
SGE202315022,1,1,1,1,1.0,0
SGE202315032,1,1,1,1,1.0,0
SGE202315036,1,1,1,1,1.0,0
SGE202315039,1,1,1,1,1.0,0
SGE202315047,1,1,1,1,1.0,0
SGE202315050,1,1,1,1,1.0,0
SGE202315072,1,1,1,1,1.0,0
SGE202315110,1,1,1,1,1.0,0
SGE202315155,1,1,1,1,1.0,0
SGE202315161,1,1,1,1,1.0,0
SGE202315164,1,1,1,1,1.0,0
SGE202315165,1,1,1,1,1.0,0
SGE202315166,1,1,1,1,1.0,0
SGE202315169,1,1,1,1,1.0,0
SGE202315172,1,1,1,1,1.0,0
SGE202315178,1,1,1,1,1.0,0
SGE202315182,1,1,1,1,1.0,0
SGE202315192,1,1,1,1,1.0,0
SGE202315193,1,1,1,1,1.0,0
SGE202315244,1,1,1,1,1.0,0
SGE202315249,1,1,1,1,1.0,0
SGE202315264,1,1,1,1,1.0,0
SGE202315288,1,1,1,1,1.0,0
SGE202315323,1,1,1,1,1.0,0
SGE202315351,1,1,1,1,1.0,0
SGE202315369,1,1,1,1,1.0,0
SGE202315371,1,1,1,1,1.0,0
SGE202315372,1,1,1,1,1.0,0
SGE202315385,1,1,1,1,1.0,0
SGE202315393,1,1,1,1,1.0,0
SGE202315403,1,1,1,1,1.0,0
SGE202315440,1,1,1,1,1.0,0
SGE202315449,1,1,1,1,1.0,0
SGE202315499,1,1,1,1,1.0,0
SGE202315533,1,1,1,1,1.0,0
SGE202315541,1,1,1,1,1.0,0
SGE202315565,1,1,1,1,1.0,0
SGE202315567,1,1,1,1,1.0,0
SGE202315573,1,1,1,1,1.0,0
SGE202315580,1,1,1,1,1.0,0
SGE202315595,1,1,1,1,1.0,0
SGE202315597,1,1,1,1,1.0,0
SGE202315603,1,1,1,1,1.0,0
SGE202315613,1,1,1,1,1.0,0
SGE202315621,1,1,1,1,1.0,0
SGE202315623,1,1,1,1,1.0,0
SGE202315629,1,1,1,1,1.0,0
SGE202315644,1,1,1,1,1.0,0
SGE202315645,1,1,1,1,1.0,0
SGE202315648,1,1,1,1,1.0,0
SGE202315662,1,1,1,1,1.0,0
SGE202315664,1,1,1,1,1.0,0
SGE202315701,1,1,1,1,1.0,0
SGE202315718,1,1,1,1,1.0,0
SGE202315722,1,1,1,1,1.0,0
SGE202315735,1,1,1,1,1.0,0
SGE202315744,1,1,1,1,1.0,0
SGE202315752,1,1,1,1,1.0,0
SGE202315753,1,1,1,1,1.0,0
SGE202315755,1,1,1,1,1.0,0
SGE202315798,1,1,1,1,1.0,0
SGE202315799,1,1,1,1,1.0,0
SGE202315803,1,1,1,1,1.0,0
SGE202315826,1,1,1,1,1.0,0
SGE202315827,1,1,1,1,1.0,0
SGE202315831,1,1,1,1,1.0,0
SGE202315833,1,1,1,1,1.0,0
SGE202315862,1,1,1,1,1.0,0
SGE202315893,1,1,1,1,1.0,0
SGE202315894,1,1,1,1,1.0,0
SGE202315900,1,1,1,1,1.0,0
SGE202315904,1,1,1,1,1.0,0
SGE202315905,1,1,1,1,1.0,0
SGE202315939,1,1,1,1,1.0,0
SGE202315946,1,1,1,1,1.0,0
SGE202315952,1,1,1,1,1.0,0
SGE202315962,1,1,1,1,1.0,0
SGE202315968,1,1,1,1,1.0,0
SGE202316029,1,1,1,1,1.0,0
SGE202316070,1,1,1,1,1.0,0
SGE202316083,1,1,1,1,1.0,0
SGE202316090,1,1,1,1,1.0,0
SGE202316099,1,1,1,1,1.0,0
SGE202316126,1,1,1,1,1.0,0
SGE202316127,1,1,1,1,1.0,0
SGE202316130,1,1,1,1,1.0,0
SGE202316134,1,1,1,1,1.0,0
SGE202316155,1,1,1,1,1.0,0
SGE202316160,1,1,1,1,1.0,0
SGE202316163,1,1,1,1,1.0,0
SGE202316164,1,1,1,1,1.0,0
SGE202316184,1,1,1,1,1.0,0
SGE202316185,1,1,1,1,1.0,0
SGE202316192,1,1,1,1,1.0,0
SGE202316197,1,1,1,1,1.0,0
SGE202316207,1,1,1,1,1.0,0
SGE202316210,1,1,1,1,1.0,0
SGE202316214,1,1,1,1,1.0,0
SGE202316216,1,1,1,1,1.0,0
SGE202316233,1,1,1,1,1.0,0
SGE202316238,1,1,1,1,1.0,0
SGE202316241,1,1,1,1,1.0,0
SGE202316255,1,1,1,1,1.0,0
SGE202316259,1,1,1,1,1.0,0
SGE202316283,1,1,1,1,1.0,0
SGE202316329,1,1,1,1,1.0,0
SGE202316331,1,1,1,1,1.0,0
SGE202316333,1,1,1,1,1.0,0
SGE202316335,1,1,1,1,1.0,0
SGE202316338,1,1,1,1,1.0,0
SGE202316357,1,1,1,1,1.0,0
SGE202316430,1,1,1,1,1.0,0
SGE202316479,1,1,1,1,1.0,0
SGE202316481,1,1,1,1,1.0,0
SGE202316490,1,1,1,1,1.0,0
SGE202316491,1,1,1,1,1.0,0
SGE202316513,1,1,1,1,1.0,0
SGE202316514,1,1,1,1,1.0,0
SGE202316526,1,1,1,1,1.0,0
SGE202316531,1,1,1,1,1.0,0
SGE202316533,1,1,1,1,1.0,0
SGE202316539,1,1,1,1,1.0,0
SGE202316573,1,1,1,1,1.0,0
SGE202316628,1,1,1,1,1.0,0
SGE202316632,1,1,1,1,1.0,0
SGE202316662,1,1,1,1,1.0,0
SGE202316670,1,1,1,1,1.0,0
SGE202316671,1,1,1,1,1.0,0
SGE202316672,1,1,1,1,1.0,0
SGE202316673,1,1,1,1,1.0,0
SGE202316674,1,1,1,1,1.0,0
SGE202316675,1,1,1,1,1.0,0
SGE202316676,1,1,1,1,1.0,0
SGE202316677,1,1,1,1,1.0,0
SGE202316678,1,1,1,1,1.0,0
SGE202316679,1,1,1,1,1.0,0
SGE202316680,1,1,1,1,1.0,0
SGE202316681,1,1,1,1,1.0,0
SGE202316685,1,1,1,1,1.0,0
SGE202316713,1,1,1,1,1.0,0
SGE202316734,1,1,1,1,1.0,0
SGE202316773,1,1,1,1,1.0,0
SGE202316819,1,1,1,1,1.0,0
SGE202316822,1,1,1,1,1.0,0
SGE202316853,1,1,1,1,1.0,0
SGE202316871,1,1,1,1,1.0,0
SGE202316883,1,1,1,1,1.0,0
SGE202316884,1,1,1,1,1.0,0
SGE202316901,1,1,1,1,1.0,0
SGE202316908,1,1,1,1,1.0,0
SGE202316917,1,1,1,1,1.0,0
SGE202316951,1,1,1,1,1.0,0
SGE202316958,1,1,1,1,1.0,0
SGE202316984,1,1,1,1,1.0,0
SGE202417076,1,1,1,1,1.0,0
SGE202417086,1,1,1,1,1.0,0
SGE202417128,1,1,1,1,1.0,0
SGE202417160,1,1,1,1,1.0,0
SGE202417176,1,1,1,1,1.0,0
SGE202417194,1,1,1,1,1.0,0
SGE202417276,1,1,1,1,1.0,0
SGE202417317,1,1,1,1,1.0,0
SGE202417318,1,1,1,1,1.0,0
SGE202417321,1,1,1,1,1.0,0
SGE202417322,1,1,1,1,1.0,0
SGE202417354,1,1,1,1,1.0,0
SGE202417356,1,1,1,1,1.0,0
SGE202417358,1,1,1,1,1.0,0
SGE202417365,1,1,1,1,1.0,0
SGE202417373,1,1,1,1,1.0,0
SGE202417375,1,1,1,1,1.0,0
SGE202417411,1,1,1,1,1.0,0
SGE202417441,1,1,1,1,1.0,0
SGE202417457,1,1,1,1,1.0,0
SGE202417461,1,1,1,1,1.0,0
SGE202417471,1,1,1,1,1.0,0
SGE202417474,1,1,1,1,1.0,0
SGE202417475,1,1,1,1,1.0,0
SGE202417483,1,1,1,1,1.0,0
SGE202417533,1,1,1,1,1.0,0
SGE202417581,1,1,1,1,1.0,0
SGE202417678,1,1,1,1,1.0,0
SGE202417680,1,1,1,1,1.0,0
SGE202417698,1,1,1,1,1.0,0
SGE202417711,1,1,1,1,1.0,0
SGE202417718,1,1,1,1,1.0,0
SGE202417721,1,1,1,1,1.0,0
SGE202417722,1,1,1,1,1.0,0
SGE202417726,1,1,1,1,1.0,0
SGE202417770,1,1,1,1,1.0,0
SGE202417772,1,1,1,1,1.0,0
SGE202417776,1,1,1,1,1.0,0
SGE202417777,1,1,1,1,1.0,0
SGE202417793,1,1,1,1,1.0,0
SGE202417795,1,1,1,1,1.0,0
SGE202417830,1,1,1,1,1.0,0
SGE202417840,1,1,1,1,1.0,0
SGE202417841,1,1,1,1,1.0,0
SGE202417842,1,1,1,1,1.0,0
SGE202417843,1,1,1,1,1.0,0
SGE202417846,1,1,1,1,1.0,0
SGE202417863,1,1,1,1,1.0,0
SGE202417864,1,1,1,1,1.0,0
SGE202417879,1,1,1,1,1.0,0
SGE202417880,1,1,1,1,1.0,0
SGE202417896,1,1,1,1,1.0,0
SGE202417906,1,1,1,1,1.0,0
SGE202418000,1,1,1,1,1.0,0
SGE202418138,1,1,1,1,1.0,0
SGE202418139,1,1,1,1,1.0,0
SGE202418175,1,1,1,1,1.0,0
SGE202418179,1,1,1,1,1.0,0
SGE202418208,1,1,1,1,1.0,0
SGE202418218,1,1,1,1,1.0,0
SGE202418219,1,1,1,1,1.0,0
SGE202418262,1,1,1,1,1.0,0
SGE202418282,1,1,1,1,1.0,0
SGE202418286,1,1,1,1,1.0,0
SGE202418288,1,1,1,1,1.0,0
SGE202418291,1,1,1,1,1.0,0
SGE202418302,1,1,1,1,1.0,0
SGE202418311,1,1,1,1,1.0,0
SGE202418701,1,1,1,1,1.0,0
SGE202418706,1,1,1,1,1.0,0
SGE202418708,1,1,1,1,1.0,0
SGE202418728,1,1,1,1,1.0,0
SGE202418729,1,1,1,1,1.0,0
SGE202418756,1,1,1,1,1.0,0
SGE202418779,1,1,1,1,1.0,0
SGE202418793,1,1,1,1,1.0,0
SGE202418811,1,1,1,1,1.0,0
SGE202418829,1,1,1,1,1.0,0
SGE202418903,1,1,1,1,1.0,0
SGE202418915,1,1,1,1,1.0,0
SGE202418959,1,1,1,1,1.0,0
SGE202418960,1,1,1,1,1.0,0
SGE202418979,1,1,1,1,1.0,0
SGE202418981,1,1,1,1,1.0,0
SGE202418988,1,1,1,1,1.0,0
SGE202419011,1,1,1,1,1.0,0
SGE202419012,1,1,1,1,1.0,0
SGE202419023,1,1,1,1,1.0,0
SGE202419037,1,1,1,1,1.0,0
SGE202419041,1,1,1,1,1.0,0
SGE202419058,1,1,1,1,1.0,0
SGE202419067,1,1,1,1,1.0,0
SGE202419071,1,1,1,1,1.0,0
SGE202419081,1,1,1,1,1.0,0
SGE202419082,1,1,1,1,1.0,0
SGE202419086,1,1,1,1,1.0,0
SGE202419099,1,1,1,1,1.0,0
SGE202419179,1,1,1,1,1.0,0
SGE202419180,1,1,1,1,1.0,0
SGE202419191,1,1,1,1,1.0,0
SGE202419192,1,1,1,1,1.0,0
SGE202419227,1,1,1,1,1.0,0
SGE202419228,1,1,1,1,1.0,0
SGE202419230,1,1,1,1,1.0,0
SGE202419232,1,1,1,1,1.0,0
SGE202419242,1,1,1,1,1.0,0
SGE202419250,1,1,1,1,1.0,0
SGE202419256,1,1,1,1,1.0,0
SGE202419261,1,1,1,1,1.0,0
SGE202419270,1,1,1,1,1.0,0
SGE202419289,1,1,1,1,1.0,0
SGE202419297,1,1,1,1,1.0,0
SGE202419305,1,1,1,1,1.0,0
SGE202419306,1,1,1,1,1.0,0
SGE202419308,1,1,1,1,1.0,0
SGE202419309,1,1,1,1,1.0,0
SGE202419311,1,1,1,1,1.0,0
SGE202419312,1,1,1,1,1.0,0
SGE202419329,1,1,1,1,1.0,0
SGE202419332,1,1,1,1,1.0,0
SGE202419334,1,1,1,1,1.0,0
SGE202419363,1,1,1,1,1.0,0
SGE202419364,1,1,1,1,1.0,0
SGE202419381,1,1,1,1,1.0,0
SGE202419382,1,1,1,1,1.0,0
SGE202419385,1,1,1,1,1.0,0
SGE202419517,1,1,1,1,1.0,0
SGE202419533,1,1,1,1,1.0,0
SGE202419571,1,1,1,1,1.0,0
SGE202419575,1,1,1,1,1.0,0
SGE202419812,1,1,1,1,1.0,0
SGE202419827,1,1,1,1,1.0,0
SGE202419830,1,1,1,1,1.0,0
SGE202419846,1,1,1,1,1.0,0
SGE202419855,1,1,1,1,1.0,0
SGE202419862,1,1,1,1,1.0,0
SGE202419881,1,1,1,1,1.0,0
SGE202419885,1,1,1,1,1.0,0
SGE202419889,1,1,1,1,1.0,0
SGE202419892,1,1,1,1,1.0,0
SGE202419893,1,1,1,1,1.0,0
SGE202419909,1,1,1,1,1.0,0
SGE202419912,1,1,1,1,1.0,0
SGE202419923,1,1,1,1,1.0,0
SGE202419940,1,1,1,1,1.0,0
SGE202419948,1,1,1,1,1.0,0
SGE202419971,1,1,1,1,1.0,0
SGE202420005,1,1,1,1,1.0,0
SGE202420013,1,1,1,1,1.0,0
SGE202420014,1,1,1,1,1.0,0
SGE202420019,1,1,1,1,1.0,0
SGE202420020,1,1,1,1,1.0,0
SGE202420029,1,1,1,1,1.0,0
SGE202420065,1,1,1,1,1.0,0
SGE202420068,1,1,1,1,1.0,0
SGE202420083,1,1,1,1,1.0,0
SGE202420089,1,1,1,1,1.0,0
SGE202420098,1,1,1,1,1.0,0
SGE202420110,1,1,1,1,1.0,0
SGE202420113,1,1,1,1,1.0,0
SGE202420126,1,1,1,1,1.0,0
SGE202420135,1,1,1,1,1.0,0
SGE202420168,1,1,1,1,1.0,0
SGE202420177,1,1,1,1,1.0,0
SGE202420180,1,1,1,1,1.0,0
SGE202420182,1,1,1,1,1.0,0
SGE202420193,1,1,1,1,1.0,0
SGE202420194,1,1,1,1,1.0,0
SGE202420196,1,1,1,1,1.0,0
SGE202420209,1,1,1,1,1.0,0
SGE202420213,1,1,1,1,1.0,0
SGE202420221,1,1,1,1,1.0,0
SGE202420222,1,1,1,1,1.0,0
SGE202420223,1,1,1,1,1.0,0
SGE202420226,1,1,1,1,1.0,0
SGE202420233,1,1,1,1,1.0,0
SGE202420234,1,1,1,1,1.0,0
SGE202420236,1,1,1,1,1.0,0
SGE202420238,1,1,1,1,1.0,0
SGE202420239,1,1,1,1,1.0,0
SGE202420240,1,1,1,1,1.0,0
SGE202420254,1,1,1,1,1.0,0
SGE202420260,1,1,1,1,1.0,0
SGE202420264,1,1,1,1,1.0,0
SGE202420265,1,1,1,1,1.0,0
SGE202420267,1,1,1,1,1.0,0
SGE202420271,1,1,1,1,1.0,0
SGE202420279,1,1,1,1,1.0,0
SGE202420281,1,1,1,1,1.0,0
SGE202420290,1,1,1,1,1.0,0
SGE202420291,1,1,1,1,1.0,0
SGE202420293,1,1,1,1,1.0,0
SGE202420294,1,1,1,1,1.0,0
SGE202420301,1,1,1,1,1.0,0
SGE202420337,1,1,1,1,1.0,0
SGE202420358,1,1,1,1,1.0,0
SGE202420359,1,1,1,1,1.0,0
SGE202420400,1,1,1,1,1.0,0
SGE202420404,1,1,1,1,1.0,0
SGE202420406,1,1,1,1,1.0,0
SGE202420409,1,1,1,1,1.0,0
SGE202420423,1,1,1,1,1.0,0
SGE202420458,1,1,1,1,1.0,0
SGE202420461,1,1,1,1,1.0,0
SGE202420477,1,1,1,1,1.0,0
SGE202420494,1,1,1,1,1.0,0
SGE202420523,1,1,1,1,1.0,0
SGE202420561,1,1,1,1,1.0,0
SGE202420613,1,1,1,1,1.0,0
SGE202420617,1,1,1,1,1.0,0
SGE202420630,1,1,1,1,1.0,0
SGE202420659,1,1,1,1,1.0,0
SGE202420662,1,1,1,1,1.0,0
SGE202420673,1,1,1,1,1.0,0
SGE202420694,1,1,1,1,1.0,0
SGE202420696,1,1,1,1,1.0,0
SGE202420700,1,1,1,1,1.0,0
SGE202420703,1,1,1,1,1.0,0
SGE202420704,1,1,1,1,1.0,0
SGE202420713,1,1,1,1,1.0,0
SGE202420714,1,1,1,1,1.0,0
SGE202420715,1,1,1,1,1.0,0
SGE202420717,1,1,1,1,1.0,0
SGE202420719,1,1,1,1,1.0,0
SGE202420728,1,1,1,1,1.0,0
SGE202420731,1,1,1,1,1.0,0
SGE202420737,1,1,1,1,1.0,0
SGE202420739,1,1,1,1,1.0,0
SGE202420768,1,1,1,1,1.0,0
SGE202420783,1,1,1,1,1.0,0
SGE202420785,1,1,1,1,1.0,0
SGE202420800,1,1,1,1,1.0,0
SGE202420804,1,1,1,1,1.0,0
SGE202420865,1,1,1,1,1.0,0
SGE202420868,1,1,1,1,1.0,0
SGE202420886,1,1,1,1,1.0,0
SGE202420890,1,1,1,1,1.0,0
SGE202420891,1,1,1,1,1.0,0
SGE202420894,1,1,1,1,1.0,0
SGE202420905,1,1,1,1,1.0,0
SGE202420921,1,1,1,1,1.0,0
SGE202420932,1,1,1,1,1.0,0
SGE202420937,1,1,1,1,1.0,0
SGE202420944,1,1,1,1,1.0,0
SGE202420945,1,1,1,1,1.0,0
SGE202420946,1,1,1,1,1.0,0
SGE202420949,1,1,1,1,1.0,0
SGE202420954,1,1,1,1,1.0,0
SGE202420957,1,1,1,1,1.0,0
SGE202420975,1,1,1,1,1.0,0
SGE202420981,1,1,1,1,1.0,0
SGE202420983,1,1,1,1,1.0,0
SGE202420987,1,1,1,1,1.0,0
SGE202421009,1,1,1,1,1.0,0
SGE202421017,1,1,1,1,1.0,0
SGE202421019,1,1,1,1,1.0,0
SGE202421020,1,1,1,1,1.0,0
SGE202421021,1,1,1,1,1.0,0
SGE202421026,1,1,1,1,1.0,0
SGE202421030,1,1,1,1,1.0,0
SGE202421032,1,1,1,1,1.0,0
SGE202421037,1,1,1,1,1.0,0
SGE202421041,1,1,1,1,1.0,0
SGE202421051,1,1,1,1,1.0,0
SGE202421057,1,1,1,1,1.0,0
SGE202421062,1,1,1,1,1.0,0
SGE202421075,1,1,1,1,1.0,0
SGE202421105,1,1,1,1,1.0,0
SGE202421112,1,1,1,1,1.0,0
SGE202421113,1,1,1,1,1.0,0
SGE202421123,1,1,1,1,1.0,0
SGE202421149,1,1,1,1,1.0,0
SGE202421153,1,1,1,1,1.0,0
SGE202421157,1,1,1,1,1.0,0
SGE202421159,1,1,1,1,1.0,0
SGE202421165,1,1,1,1,1.0,0
SGE202421173,1,1,1,1,1.0,0
SGE202421178,1,1,1,1,1.0,0
SGE202421182,1,1,1,1,1.0,0
SGE202421187,1,1,1,1,1.0,0
SGE202421193,1,1,1,1,1.0,0
SGE202421195,1,1,1,1,1.0,0
SGE202421196,1,1,1,1,1.0,0
SGE202421205,1,1,1,1,1.0,0
SGE202421208,1,1,1,1,1.0,0
SGE202421210,1,1,1,1,1.0,0
SGE202421215,1,1,1,1,1.0,0
SGE202421218,1,1,1,1,1.0,0
SGE202421225,1,1,1,1,1.0,0
SGE202421228,1,1,1,1,1.0,0
SGE202421232,1,1,1,1,1.0,0
SGE202421233,1,1,1,1,1.0,0
SGE202421301,1,1,1,1,1.0,0
SGE202421303,1,1,1,1,1.0,0
SGE202421383,1,1,1,1,1.0,0
SGE202421384,1,1,1,1,1.0,0
SGE202421386,1,1,1,1,1.0,0
SGE202421388,1,1,1,1,1.0,0
SGE202421389,1,1,1,1,1.0,0
SGE202421390,1,1,1,1,1.0,0
SGE202421391,1,1,1,1,1.0,0
SGE202421392,1,1,1,1,1.0,0
SGE202421394,1,1,1,1,1.0,0
SGE202421395,1,1,1,1,1.0,0
SGE202421396,1,1,1,1,1.0,0
SGE202421397,1,1,1,1,1.0,0
SGE202421415,1,1,1,1,1.0,0
SGE202421440,1,1,1,1,1.0,0
SGE202421519,1,1,1,1,1.0,0
SGE202421559,1,1,1,1,1.0,0
SGE202421613,1,1,1,1,1.0,0
SGE202421654,1,1,1,1,1.0,0
SGE202421656,1,1,1,1,1.0,0
SGE202421661,1,1,1,1,1.0,0
SGE202421731,1,1,1,1,1.0,0
SGE202421741,1,1,1,1,1.0,0
SGE202421751,1,1,1,1,1.0,0
SGE202421786,1,1,1,1,1.0,0
SGE202421887,1,1,1,1,1.0,0
SGE202421923,1,1,1,1,1.0,0
SGE202421926,1,1,1,1,1.0,0
SGE202421931,1,1,1,1,1.0,0
SGE202421937,1,1,1,1,1.0,0
SGE202421942,1,1,1,1,1.0,0
SGE202421949,1,1,1,1,1.0,0
SGE202421997,1,1,1,1,1.0,0
SGE202422024,1,1,1,1,1.0,0
SGE202422026,1,1,1,1,1.0,0
SGE202422030,1,1,1,1,1.0,0
SGE202422031,1,1,1,1,1.0,0
SGE202422124,1,1,1,1,1.0,0
SGE202422153,1,1,1,1,1.0,0
SGE202422160,1,1,1,1,1.0,0
SGE202422167,1,1,1,1,1.0,0
SGE202422170,1,1,1,1,1.0,0
SGE202422172,1,1,1,1,1.0,0
SGE202422182,1,1,1,1,1.0,0
SGE202422194,1,1,1,1,1.0,0
SGE202422209,1,1,1,1,1.0,0
SGE202422211,1,1,1,1,1.0,0
SGE202422212,1,1,1,1,1.0,0
SGE202422213,1,1,1,1,1.0,0
SGE202422223,1,1,1,1,1.0,0
SGE202422225,1,1,1,1,1.0,0
SGE202422233,1,1,1,1,1.0,0
SGE202422245,1,1,1,1,1.0,0
SGE202422250,1,1,1,1,1.0,0
SGE202422256,1,1,1,1,1.0,0
SGE202422258,1,1,1,1,1.0,0
SGE202422259,1,1,1,1,1.0,0
SGE202422261,1,1,1,1,1.0,0
SGE202422265,1,1,1,1,1.0,0
SGE202422271,1,1,1,1,1.0,0
SGE202422274,1,1,1,1,1.0,0
SGE202422281,1,1,1,1,1.0,0
SGE202422283,1,1,1,1,1.0,0
SGE202422287,1,1,1,1,1.0,0
SGE202422288,1,1,1,1,1.0,0
SGE202422299,1,1,1,1,1.0,0
SGE202422330,1,1,1,1,1.0,0
SGE202422350,1,1,1,1,1.0,0
SGE202422353,1,1,1,1,1.0,0
SGE202422360,1,1,1,1,1.0,0
SGE202422385,1,1,1,1,1.0,0
SGE202422398,1,1,1,1,1.0,0
SGE202422403,1,1,1,1,1.0,0
SGE202422415,1,1,1,1,1.0,0
SGE202422416,1,1,1,1,1.0,0
SGE202422431,1,1,1,1,1.0,0
SGE202422432,1,1,1,1,1.0,0
SGE202422443,1,1,1,1,1.0,0
SGE202422445,1,1,1,1,1.0,0
SGE202422450,1,1,1,1,1.0,0
SGE202422465,1,1,1,1,1.0,0
SGE202422542,1,1,1,1,1.0,0
SGE202422547,1,1,1,1,1.0,0
SGE202422551,1,1,1,1,1.0,0
SGE202422553,1,1,1,1,1.0,0
SGE202422634,1,1,1,1,1.0,0
SGE202422642,1,1,1,1,1.0,0
SGE202422652,1,1,1,1,1.0,0
SGE202422679,1,1,1,1,1.0,0
SGE202422726,1,1,1,1,1.0,0
SGE202422734,1,1,1,1,1.0,0
SGE202422759,1,1,1,1,1.0,0
SGE202422763,1,1,1,1,1.0,0
SGE202422772,1,1,1,1,1.0,0
SGE202422800,1,1,1,1,1.0,0
SGE202422817,1,1,1,1,1.0,0
SGE202422882,1,1,1,1,1.0,0
SGE202422894,1,1,1,1,1.0,0
SGE202422896,1,1,1,1,1.0,0
SGE202422912,1,1,1,1,1.0,0
SGE202422923,1,1,1,1,1.0,0
SGE202422939,1,1,1,1,1.0,0
SGE202422958,1,1,1,1,1.0,0
SGE202422963,1,1,1,1,1.0,0
SGE202422967,1,1,1,1,1.0,0
SGE202422972,1,1,1,1,1.0,0
SGE202422975,1,1,1,1,1.0,0
SGE202422977,1,1,1,1,1.0,0
SGE202422978,1,1,1,1,1.0,0
SGE202423009,1,1,1,1,1.0,0
SGE202423035,1,1,1,1,1.0,0
SGE202423037,1,1,1,1,1.0,0
